all_goal_value_over_threshold_anchor_rate,anchors,arm,bootstrap_mean_factual_mean,bootstrap_mean_goal_range_mean,bootstrap_mean_goal_std_mean,bootstrap_mean_nonmatching_mean,comparison_scope,goal_ids,goal_names,horizon,imagined_reward_event_posterior_sample_rate_factual_mean,imagined_reward_event_posterior_sample_rate_goal_range_mean,imagined_reward_event_posterior_sample_rate_goal_std_mean,imagined_reward_event_posterior_sample_rate_nonmatching_mean,imagined_reward_sum_mean_factual_mean,imagined_reward_sum_mean_goal_range_mean,imagined_reward_sum_mean_goal_std_mean,imagined_reward_sum_mean_nonmatching_mean,imagined_stop_posterior_sample_rate_factual_mean,imagined_stop_posterior_sample_rate_goal_range_mean,imagined_stop_posterior_sample_rate_goal_std_mean,imagined_stop_posterior_sample_rate_nonmatching_mean,incomplete_goal_sweeps,minimum_goal_value_mean,online_value_start_mean_factual_mean,online_value_start_mean_goal_range_mean,online_value_start_mean_goal_std_mean,online_value_start_mean_nonmatching_mean,proposal,raw_rows,return_mean_factual_mean,return_mean_goal_range_mean,return_mean_goal_std_mean,return_mean_nonmatching_mean,reward_only_bootstrap_within_anchor_correlation,reward_only_mean_factual_mean,reward_only_mean_goal_range_mean,reward_only_mean_goal_std_mean,reward_only_mean_nonmatching_mean,reward_only_return_within_anchor_correlation,reward_only_value_within_anchor_correlation,reward_sum_return_within_anchor_correlation,scope,seed,slow_value_start_mean_factual_mean,slow_value_start_mean_goal_range_mean,slow_value_start_mean_goal_std_mean,slow_value_start_mean_nonmatching_mean,step
0.0,191,uniform_reservoir,0.3723854856214633,0.013534642711862645,0.0054527540613999005,0.3713908803795102,all,"0,1,2,3","go_to_door,fetch,go_to_object,put_near",15,0.7717604712041884,0.024051047120418848,0.010142066049165371,0.7730693717277487,1.7114222627815776,0.11461239171589857,0.04408689862633011,1.7301225478372442,0.7737238219895288,0.024214659685863876,0.01018691128465201,0.7750872600349039,0,0.7489526605730905,0.7592209311523986,0.017442158925595707,0.006805379019798385,0.7572669085979877,actor,764,0.8283872550091107,0.003556775802236576,0.001365892918630706,0.828829936780134,-0.9635999161488003,0.45600176938764714,0.015032690341089942,0.006026933857572525,0.45743905640062377,0.41652134686655184,-0.06295978513858931,0.19079050268715533,trained,2,0.7558319262809154,0.017126099133366688,0.006676113474577829,0.753927171126294,200000
0.0,191,uniform_reservoir,0.7418150548966463,0.005386808150187819,0.0021170824947306707,0.7418132279522606,paired_recorded,"0,1,2,3","go_to_door,fetch,go_to_object,put_near",1,0.0844240837696335,0.0008180628272251309,0.00037615152252563124,0.08436954624781849,0.07365003686905677,0.0008620457411956861,0.00038563772865585574,0.07355965910302992,0.09015052356020943,0.0011452879581151832,0.0005178441605793679,0.0899869109947644,0,0.7489526605730905,0.7592209311523986,0.017442158925595707,0.006805379019798385,0.7572669085979877,actor,764,0.8154650926504329,0.004828355833223202,0.0018595148496485638,0.8153728868099475,-0.5896846022729899,0.07365003775378644,0.0008620466026868088,0.0003856379297830589,0.07355965885768682,0.014598762511614348,-0.03541810214682074,0.014598776607320516,trained,2,0.7558319262809154,0.017126099133366688,0.006676113474577829,0.753927171126294,200000
0.0,91,uniform_reservoir,0.8217279049368817,0.005726566864448981,0.0024316487765800357,0.8213118704680111,paired_recorded,"0,1,2,3","go_to_door,fetch,go_to_object,put_near",3,0.020604395604395604,0.004464285714285714,0.0020814584495733954,0.020947802197802196,0.02466553242912586,0.005771099954969671,0.0025867327856406983,0.0249164032586644,0.020947802197802196,0.004120879120879121,0.0019097551528700987,0.02152014652014652,0,0.7702934610974658,0.78391841676209,0.024213392655928055,0.009414944043200589,0.782878211457214,actor,364,0.8390656688395912,0.003040236899260016,0.0011877815124297407,0.8392681037144218,-0.9579406856869318,0.017337763902709566,0.0038360139173134926,0.0017247530643410935,0.01795623324641077,0.35478308077617965,-0.05645512019582643,0.30189616989816487,trained,2,0.7820593413415846,0.023812132877307934,0.00927205154800393,0.7808752944181252,200000
0.0,85,uniform_reservoir,0.7204281951730588,0.011293954623406053,0.004732940913436554,0.7188780520695158,paired_recorded,"0,1,2,3","go_to_door,fetch,go_to_object,put_near",6,0.16397058823529412,0.014705882352941176,0.006368567915911892,0.16580882352941176,0.2696392581134312,0.027359897595103093,0.01129888486472423,0.27189012486400954,0.16470588235294117,0.014338235294117646,0.006184744386500128,0.1670343137254902,0,0.7718830662615159,0.7850855055977316,0.023729593613568474,0.0092454599039864,0.7843825203530927,actor,340,0.8423196612718058,0.0028464457919928896,0.0011042902257667778,0.8426010667473128,-0.9864217644265937,0.12189146609874695,0.011618571472403973,0.0049075833178496035,0.1237230146777971,0.5191020150808007,-0.10473172404989181,0.43041444455000755,trained,2,0.7828309269512401,0.023308727320502785,0.00909895569060663,0.7819939856435736,200000
0.0,62,uniform_reservoir,0.38518225180530113,0.013647053959727129,0.005500551738764955,0.38611509188410226,paired_recorded,"0,1,2,3","go_to_door,fetch,go_to_object,put_near",15,0.8039314516129032,0.023185483870967742,0.00980713236685383,0.801915322580645,1.8048296118936231,0.12331777041958224,0.0476435402935946,1.7971362673467206,0.8064516129032258,0.023185483870967742,0.00980713236685383,0.8044354838709677,0,0.777033006952655,0.7875082675487765,0.02310241518482085,0.008948034267776689,0.790038126771168,actor,248,0.841683714457965,0.0034138681489947636,0.0013145702574370918,0.8414283656908945,-0.986538237188752,0.45650146265266395,0.015904702319152336,0.006341648325667175,0.45531327380679243,0.6599491008744548,-0.09307715701938205,0.5615625090017229,trained,2,0.7853325201619056,0.02246348511788153,0.008725114155929288,0.7876640426856215,200000
0.0,191,uniform_reservoir,0.5795833081677836,0.008389566473435132,0.0032183558765248132,0.5792517917560865,paired_recorded,"0,1,2,3","go_to_door,fetch,go_to_object,put_near",1,0.08393324607329843,0.0003272251308900524,0.00013566037264215478,0.08409685863874346,0.07421645780377385,0.0006710206262355861,0.00025808351579699094,0.07430717683828174,0.2617801047120419,0.0,0.0,0.2617801047120419,0,0.7489531692410014,0.7592263177271289,0.01744322619201001,0.00680308222284671,0.7572669132529753,recorded,764,0.6537997654073026,0.009013200065497476,0.003458399371973035,0.6535589682365862,-0.003944159712263704,0.07421645723951888,0.000671020899681392,0.00025808371193689777,0.07430717648049966,0.22789297913777276,-0.046581468597452706,0.227892979528097,trained,2,0.7558392423609789,0.01713455214862424,0.0066793016986756585,0.7539261685356001,200000
0.0,91,uniform_reservoir,0.7646503210851028,0.006457211726115497,0.0025235961166534203,0.7644710490087899,paired_recorded,"0,1,2,3","go_to_door,fetch,go_to_object,put_near",3,0.0,0.0,0.0,0.0,8.898332777919546e-06,2.300567882559915e-06,8.511624117236553e-07,9.092387275707355e-06,0.03296703296703297,0.0,0.0,0.03296703296703297,0,0.7703183807514526,0.7839426856774551,0.024205755073945602,0.009411230924267142,0.7828936951282698,recorded,364,0.7646586305926364,0.0064574640107649415,0.0025236229493456204,0.7644795365071896,-0.04588236576180443,8.309507533363943e-06,2.124076981631941e-06,7.854143839290593e-07,8.487498399695364e-06,-0.04540611284671285,-0.1413164476845182,-0.043095326561702625,trained,2,0.7820413361538897,0.023835525407895936,0.009279967678990817,0.7808575341989704,200000
0.0,85,uniform_reservoir,0.7636680201146259,0.005703098104901057,0.0021842269178542857,0.7637634434924442,paired_recorded,"0,1,2,3","go_to_door,fetch,go_to_object,put_near",6,0.00625,0.0,0.0,0.00625,0.005884979678541962,0.0005449865267216998,0.0002022465193776657,0.0059183351047923825,0.023529411764705882,0.0,0.0,0.023529411764705882,0,0.771901072474087,0.7851004656623392,0.023717247738557705,0.009241521862056382,0.7843898623597387,recorded,340,0.7681577720274282,0.006092484579625249,0.00232811591845778,0.7682744690445493,-0.0005495073600134054,0.004489751912802377,0.0004117189554320907,0.00015237724234909206,0.0045110255521051456,0.3170220142047515,-0.20019311988155408,0.3171591420700601,trained,2,0.7828192914233488,0.023333487089942484,0.009107440775479326,0.781981105664197,200000
0.0,62,uniform_reservoir,0.7270531413631721,0.006523855178068898,0.002528799063342155,0.7290957116874585,paired_recorded,"0,1,2,3","go_to_door,fetch,go_to_object,put_near",15,0.014616935483870967,0.0,0.0,0.014616935483870967,0.022255690809259016,0.0033656962844860016,0.0012989223776350813,0.022620862600037536,0.04889112903225806,0.0,0.0,0.04889112903225806,0,0.777033006952655,0.7875082675487765,0.02310241518482085,0.008948034267776689,0.790038126771168,recorded,248,0.7350369558982689,0.007108256189958884,0.0027462630190425792,0.7371575235571466,-0.0003533639326123976,0.007983814535096832,0.0006306462438144371,0.00023528666974213507,0.008061811869688332,0.39089154167061424,-0.257279600924825,0.3627943850098041,trained,2,0.7853325201619056,0.02246348511788153,0.008725114155929288,0.7876640426856215,200000
0.0,191,uniform_reservoir,0.7418150548966463,0.006168158915921919,0.0021832736527295183,0.7415595832288318,all,"0,1,2,3,4,5","go_to_door,fetch,go_to_object,put_near,unlock_pickup,pickup_dist",1,0.0844240837696335,0.0008180628272251309,0.0003741641948008933,0.0843586387434555,0.07365003686905677,0.000920185438543209,0.000396722015926528,0.0735433253124102,0.09015052356020943,0.0013089005235602095,0.0005570886039549991,0.0899869109947644,0,0.746182931733381,0.7592209311523986,0.020856511374418647,0.0071631707699146546,0.7555275777871696,actor,1146,0.8154650926504329,0.005704525949985086,0.0019659530441393665,0.8151029081486479,-0.5416180613741886,0.07365003775378644,0.0009201855474101955,0.00039672211923953856,0.07354332491981609,0.042571904941908094,-0.008986003318956487,0.04257191090422499,all_slots,2,0.7558319262809154,0.020469804708870293,0.007027284931813247,0.7522700421161053,200000
0.0,191,uniform_reservoir,0.7359622696772655,0.004868504823426726,0.0017940730409081406,0.7351773994689205,all,"0,1,2,3,4,5","go_to_door,fetch,go_to_object,put_near,unlock_pickup,pickup_dist",3,0.10340314136125654,0.002617801047120419,0.0011303301078676334,0.10422120418848167,0.19143841450366747,0.009282081098528475,0.0034207433366931733,0.1949883003681076,0.10929319371727748,0.0029450261780104713,0.0012314482342992263,0.11011125654450264,0,0.746182931733381,0.7592209311523986,0.020856511374418647,0.0071631707699146546,0.7555275777871696,actor,1146,0.8248842837832927,0.003465941397335812,0.001193770419654508,0.8248549880728647,-0.8429202300186678,0.08892201410602721,0.0024438190450676426,0.000989016855757855,0.08967758860394416,0.1859372464245753,-0.04157667902028779,0.07362285396621915,all_slots,2,0.7558319262809154,0.020469804708870293,0.007027284931813247,0.7522700421161053,200000
0.0,191,uniform_reservoir,0.6667232788713522,0.009718116737387004,0.0036946272451289586,0.6651846506344314,all,"0,1,2,3,4,5","go_to_door,fetch,go_to_object,put_near,unlock_pickup,pickup_dist",6,0.20386125654450263,0.011452879581151832,0.004636522521090946,0.20598821989528796,0.37149087858842095,0.02962270916062138,0.010776910892424022,0.38074112916591546,0.21040575916230367,0.011780104712041885,0.004716809167851395,0.212532722513089,0,0.746182931733381,0.7592209311523986,0.020856511374418647,0.0071631707699146546,0.7555275777871696,actor,1146,0.8277073827803689,0.003509366007551747,0.0011976897886746126,0.8279291623095646,-0.9428749984185949,0.16098410390901638,0.009001761474488001,0.003472502223929374,0.16274451167513304,0.261955118856079,-0.082936244503703,0.13384867449775184,all_slots,2,0.7558319262809154,0.020469804708870293,0.007027284931813247,0.7522700421161053,200000
0.0,191,uniform_reservoir,0.3723854856214633,0.016712297438016985,0.006116407892648054,0.3705871148074581,all,"0,1,2,3,4,5","go_to_door,fetch,go_to_object,put_near,unlock_pickup,pickup_dist",15,0.7717604712041884,0.029613874345549736,0.011558003909559458,0.7740837696335078,1.7114222627815776,0.13696329420461706,0.04652516378773791,1.7420916041310543,0.7737238219895288,0.02994109947643979,0.011653519799197772,0.7761125654450263,0,0.746182931733381,0.7592209311523986,0.020856511374418647,0.0071631707699146546,0.7555275777871696,actor,1146,0.8283872550091107,0.0043969866519119076,0.0015196617490839943,0.8286457418192488,-0.9611143025567135,0.45600176938764714,0.018665072908516548,0.006752892612612524,0.4580586270117907,0.4074788189087098,-0.09895672722819157,0.1558781153560511,all_slots,2,0.7558319262809154,0.020469804708870293,0.007027284931813247,0.7522700421161053,200000
0.0,191,uniform_reservoir,0.7418150548966463,0.006168158915921919,0.0021832736527295183,0.7415595832288318,paired_recorded,"0,1,2,3,4,5","go_to_door,fetch,go_to_object,put_near,unlock_pickup,pickup_dist",1,0.0844240837696335,0.0008180628272251309,0.0003741641948008933,0.0843586387434555,0.07365003686905677,0.000920185438543209,0.000396722015926528,0.0735433253124102,0.09015052356020943,0.0013089005235602095,0.0005570886039549991,0.0899869109947644,0,0.746182931733381,0.7592209311523986,0.020856511374418647,0.0071631707699146546,0.7555275777871696,actor,1146,0.8154650926504329,0.005704525949985086,0.0019659530441393665,0.8151029081486479,-0.5416180613741886,0.07365003775378644,0.0009201855474101955,0.00039672211923953856,0.07354332491981609,0.042571904941908094,-0.008986003318956487,0.04257191090422499,all_slots,2,0.7558319262809154,0.020469804708870293,0.007027284931813247,0.7522700421161053,200000
0.0,91,uniform_reservoir,0.8217279049368817,0.006376652453797366,0.0024261190645042357,0.8207551215135122,paired_recorded,"0,1,2,3,4,5","go_to_door,fetch,go_to_object,put_near,unlock_pickup,pickup_dist",3,0.020604395604395604,0.004464285714285714,0.001988510862134987,0.021291208791208792,0.02466553242912586,0.005811173747730748,0.0025020911754429585,0.025643165002822946,0.020947802197802196,0.004120879120879121,0.0018168075654316901,0.021840659340659343,0,0.7667020601885659,0.78391841676209,0.02883795100254017,0.009883274211253346,0.7807236694372617,actor,546,0.8390656688395912,0.0036593770082772865,0.0012582304503638228,0.8390014922012261,-0.9498710000105102,0.017337763902709566,0.003846820000536592,0.00163087794633757,0.018246370687713964,0.3227819563373211,-0.05755915810222018,0.297840169785168,all_slots,2,0.7820593413415846,0.0283470569731115,0.009723970157519461,0.7788599584128831,200000
0.0,85,uniform_reservoir,0.7204281951730588,0.014136785883783889,0.0053890047474488825,0.7178910287291516,paired_recorded,"0,1,2,3,4,5","go_to_door,fetch,go_to_object,put_near,unlock_pickup,pickup_dist",6,0.16397058823529412,0.01875,0.007499183578734403,0.16705882352941176,0.2696392581134312,0.03242010426537865,0.012345008303464132,0.2751276854911874,0.16470588235294117,0.01838235294117647,0.007315360049322638,0.16816176470588234,0,0.7685356339987587,0.7850855055977316,0.02817557173616746,0.009622811040760956,0.7824537798937629,actor,510,0.8423196612718058,0.00330250136374926,0.0011238705514858287,0.8425317869078329,-0.9886378973621799,0.12189146609874695,0.014527797438083863,0.0056390876083683575,0.12464075817868131,0.560817745584767,-0.10201333179480641,0.4863875306934752,all_slots,2,0.7828309269512401,0.027649281656040865,0.009449034142148314,0.7802139613908882,200000
0.0,62,uniform_reservoir,0.38518225180530113,0.01844321754396456,0.0066689042935321845,0.38490673026286,paired_recorded,"0,1,2,3,4,5","go_to_door,fetch,go_to_object,put_near,unlock_pickup,pickup_dist",15,0.8039314516129032,0.03125,0.01200267067659842,0.803225806451613,1.8048296118936231,0.14858104144373246,0.05138350506829911,1.8147826633145732,0.8064516129032258,0.03125,0.01200267067659842,0.8057459677419355,0,0.7735865769847747,0.7875082675487765,0.027523520492738294,0.009323641886109126,0.7877332254763574,actor,372,0.841683714457965,0.004076161394844165,0.0013886163630588359,0.8414509524893846,-0.9892966603602701,0.45650146265266395,0.021234747251338084,0.007549530622060067,0.4565442222265246,0.6745080913553249,-0.08003252311579721,0.5193368616493805,all_slots,2,0.7853325201619056,0.026682723914423296,0.009062554602188973,0.7855512163331432,200000
0.0,191,uniform_reservoir,0.5795833081677836,0.009718361840660383,0.003258756384698652,0.5784399218342345,paired_recorded,"0,1,2,3,4,5","go_to_door,fetch,go_to_object,put_near,unlock_pickup,pickup_dist",1,0.08393324607329843,0.0003272251308900524,0.00012194960610273722,0.08406413612565444,0.07421645780377385,0.0007287675409044433,0.0002359489697205715,0.07429467968720592,0.2617801047120419,0.0,0.0,0.2617801047120419,0,0.746202360741131,0.7592263177271289,0.020845686968084406,0.007158313687334331,0.7555322649435223,recorded,1146,0.6537997654073026,0.010405688481518282,0.00348129412101368,0.6527346012698159,-0.003292930527541653,0.07421645723951888,0.0007287670244326727,0.00023594883731536183,0.07429467943558124,0.195626618805669,-0.045249636307865944,0.1956266194616283,all_slots,2,0.7558392423609789,0.02046651038199819,0.007027031200254885,0.7522707464183188,200000
0.0,91,uniform_reservoir,0.7646503210851028,0.007753490915823069,0.0026712853323536474,0.7634054723774159,paired_recorded,"0,1,2,3,4,5","go_to_door,fetch,go_to_object,put_near,unlock_pickup,pickup_dist",3,0.0,0.0,0.0,0.0,8.898332777919546e-06,2.300567882559915e-06,7.077314207376461e-07,9.129514504680768e-06,0.03296703296703297,0.0,0.0,0.03296703296703297,0,0.7667410940259367,0.7839426856774551,0.02881683458338727,0.009877487406460675,0.7807432435371062,recorded,546,0.7646586305926364,0.007753646090114233,0.002671281811701185,0.7634139948212023,-0.04094045497278778,8.309507533363943e-06,2.124076981631941e-06,6.53145938998387e-07,8.522443786286093e-06,-0.04056766305485827,-0.11687440409422496,-0.03857400301009671,all_slots,2,0.7820413361538897,0.02835775633434673,0.009728391424651865,0.7788424937934667,200000
0.0,85,uniform_reservoir,0.7636680201146259,0.007042712948403354,0.0023505264927779538,0.7627563548318407,paired_recorded,"0,1,2,3,4,5","go_to_door,fetch,go_to_object,put_near,unlock_pickup,pickup_dist",6,0.00625,0.0,0.0,0.00625,0.005884979678541962,0.0005449865267216998,0.00016737953723084127,0.005929364777329121,0.023529411764705882,0.0,0.0,0.023529411764705882,0,0.7685671455719891,0.7851004656623392,0.02815245600307689,0.009616677964479741,0.7824661604095907,recorded,510,0.7681577720274282,0.007433253080454668,0.0024693252227394953,0.7672753993194603,-0.0010966172319294273,0.004489751912802377,0.0004117189554320907,0.00012626249182434954,0.0045190444876195045,0.24363811044251296,-0.17157660768918345,0.2437436624519513,all_slots,2,0.7828192914233488,0.027655090654597564,0.009453033426118976,0.7802024666702048,200000
0.0,62,uniform_reservoir,0.7270531413631721,0.00805226153575923,0.00261689522553161,0.727747374052828,paired_recorded,"0,1,2,3,4,5","go_to_door,fetch,go_to_object,put_near,unlock_pickup,pickup_dist",15,0.014616935483870967,0.0,0.0,0.014616935483870967,0.022255690809259016,0.0033656962844860016,0.0010754827914279763,0.022671880873801252,0.04889112903225806,0.0,0.0,0.04889112903225806,0,0.7735865769847747,0.7875082675487765,0.027523520492738294,0.009323641886109126,0.7877332254763574,recorded,372,0.7350369558982689,0.008637251645085305,0.0027974408955002148,0.7358135813090062,-0.001086949059402593,0.007983814535096832,0.0006306462438144371,0.00019591485990584563,0.008066207256178192,0.31321818802782386,-0.2177881942813925,0.2910149545170314,all_slots,2,0.7853325201619056,0.026682723914423296,0.009062554602188973,0.7855512163331432,200000
0.0,191,uniform_reservoir,0.25781834998478986,0.046572846915922575,0.017472494370354856,0.2610616602904895,all,"0,1,2,3","go_to_door,fetch,go_to_object,put_near",1,0.07231675392670157,0.001963350785340314,0.0008098772654973091,0.07269851657940664,0.06324576803153902,0.0027846590474066737,0.0011697292326298314,0.0630196315298248,0.07280759162303665,0.0021269633507853404,0.000861772371896301,0.07324389179755672,0,0.19152474288306937,0.30045137944489875,0.228466845346683,0.08698194917324026,0.3046764886107485,actor,764,0.321064117937161,0.04618074812845409,0.017271301318929788,0.32408129223671367,-0.062137704947857975,0.06324576795237116,0.0027846589184609655,0.0011697293730231675,0.06301963194622417,0.049379274434750924,0.039633815299520495,0.04937929184311668,trained,2,0.31096301330204723,0.23469018881545642,0.08896358137088962,0.31765666741221155,400000
0.0,191,uniform_reservoir,0.2419973287390745,0.014069144519034276,0.005312060533827114,0.24206450978468622,all,"0,1,2,3","go_to_door,fetch,go_to_object,put_near",3,0.081315445026178,0.002617801047120419,0.0010842536871717781,0.08147905759162302,0.18355175996048287,0.020073306535713965,0.008202146562940285,0.18106077234415327,0.08540575916230367,0.007035340314136125,0.002948769062470871,0.08453315881326352,0,0.19152474288306937,0.30045137944489875,0.228466845346683,0.08698194917324026,0.3046764886107485,actor,764,0.313042862418643,0.015728555878221643,0.006029883765990288,0.3128511302781102,0.01906234999689768,0.07104553367956844,0.0035040453460570727,0.0014459657456598058,0.07078662049342402,0.4510259373006493,0.11321864722762669,0.006691927144711615,trained,2,0.31096301330204723,0.23469018881545642,0.08896358137088962,0.31765666741221155,400000
0.0,191,uniform_reservoir,0.20596540414532358,0.011457259668900847,0.00447380588578452,0.20579597974587,all,"0,1,2,3","go_to_door,fetch,go_to_object,put_near",6,0.12712696335078533,0.007198952879581152,0.0029662850578090465,0.12745418848167542,0.36734558243246734,0.050258078670629064,0.019978762923995266,0.37189851529375584,0.13465314136125656,0.018979057591623036,0.007992523821668814,0.13448952879581152,0,0.19152474288306937,0.30045137944489875,0.228466845346683,0.08698194917324026,0.3046764886107485,actor,764,0.310582274592195,0.011098153011205715,0.004385269143320202,0.3102796449825927,-0.5481127180980709,0.10461687044687142,0.007151329396627932,0.0029436524727564856,0.10448366523672267,0.38161381263241645,0.043136721082859236,0.020684535391020192,trained,2,0.31096301330204723,0.23469018881545642,0.08896358137088962,0.31765666741221155,400000
0.0,191,uniform_reservoir,0.1445094329927268,0.013708249123875181,0.005300094994780394,0.1443430212182109,all,"0,1,2,3","go_to_door,fetch,go_to_object,put_near",15,0.2431282722513089,0.01848821989528796,0.0074964301419508704,0.24443717277486912,1.120796267908521,0.18648472782080042,0.07358529703642405,1.1349049891930014,0.26456151832460734,0.05071989528795812,0.020681695240713272,0.262543630017452,0,0.19152474288306937,0.30045137944489875,0.228466845346683,0.08698194917324026,0.3046764886107485,actor,764,0.3086685746284635,0.013034923491360314,0.005267382601806381,0.3091324521772715,-0.687248212786246,0.1641591416357367,0.013536189154941028,0.005389010384705428,0.1647894309590606,0.3979547986675106,0.04366523044561756,-0.1649597591043915,trained,2,0.31096301330204723,0.23469018881545642,0.08896358137088962,0.31765666741221155,400000
0.0,191,uniform_reservoir,0.25781834998478986,0.046572846915922575,0.017472494370354856,0.2610616602904895,paired_recorded,"0,1,2,3","go_to_door,fetch,go_to_object,put_near",1,0.07231675392670157,0.001963350785340314,0.0008098772654973091,0.07269851657940664,0.06324576803153902,0.0027846590474066737,0.0011697292326298314,0.0630196315298248,0.07280759162303665,0.0021269633507853404,0.000861772371896301,0.07324389179755672,0,0.19152474288306937,0.30045137944489875,0.228466845346683,0.08698194917324026,0.3046764886107485,actor,764,0.321064117937161,0.04618074812845409,0.017271301318929788,0.32408129223671367,-0.062137704947857975,0.06324576795237116,0.0027846589184609655,0.0011697293730231675,0.06301963194622417,0.049379274434750924,0.039633815299520495,0.04937929184311668,trained,2,0.31096301330204723,0.23469018881545642,0.08896358137088962,0.31765666741221155,400000
0.0,91,uniform_reservoir,0.31400877489414497,0.02214691875855981,0.0082733466908091,0.3158237249580604,paired_recorded,"0,1,2,3","go_to_door,fetch,go_to_object,put_near",3,0.007554945054945055,0.0020604395604395605,0.0009152003809962556,0.006982600732600732,0.01026200302231631,0.0034567777005099993,0.0014713517696171654,0.009542163537509557,0.009271978021978022,0.004807692307692308,0.0021508034755544,0.00847069597069597,0,0.15432389805113877,0.3507627949609861,0.4312261827290058,0.16465923631400203,0.37149673892737745,actor,364,0.32097099900016257,0.024542731313845063,0.009325180590915742,0.32186428022971425,0.1771373229648254,0.006962224106017577,0.0030673661088907204,0.0013187147389426253,0.006040555271653874,0.5050636195596263,0.13370180743038695,0.4777797016010885,trained,2,0.3704438207691515,0.4428986012730952,0.1683224776291418,0.39610175760428773,400000
0.0,85,uniform_reservoir,0.2625860167259254,0.015527560435672879,0.005996116441868673,0.26243250672356233,paired_recorded,"0,1,2,3","go_to_door,fetch,go_to_object,put_near",6,0.0724264705882353,0.0058823529411764705,0.0025490357705166807,0.07291666666666669,0.14960237164029008,0.01742724491858379,0.007208740957903212,0.15001729977393216,0.07573529411764705,0.015441176470588236,0.006695465192058695,0.07941176470588236,0,0.15276807842447476,0.3522328682682093,0.43261689791346297,0.16533764671258175,0.3734011462433081,actor,340,0.3179815226572477,0.01503718715587473,0.005847266884559097,0.3172993847183726,-0.13393406374591893,0.05539550593132237,0.0060722797606381895,0.0026130226915772685,0.05486687799481017,0.46802236530227964,0.08020159521623235,0.2274273849071996,trained,2,0.3712699651499005,0.4429777796873275,0.16854999478630953,0.3981667848267393,400000
0.0,62,uniform_reservoir,0.11068559202688538,0.015137306336312795,0.005806666922866691,0.11270672823308116,paired_recorded,"0,1,2,3","go_to_door,fetch,go_to_object,put_near",15,0.1502016129032258,0.014112903225806451,0.005989207303690351,0.150369623655914,0.6004291280116465,0.12189867497739126,0.04742365208888878,0.5878427860460399,0.17237903225806453,0.05695564516129032,0.023131609565336473,0.1703629032258064,0,0.10000300831011226,0.2468272749214403,0.4387473919158501,0.16688458325374994,0.32430061306403846,actor,248,0.20297624903774486,0.014063363377985895,0.0055916229990279655,0.2037081828465395,-0.47610500411849027,0.09229065701085945,0.009939395080560489,0.004058632790920578,0.09100145461345831,0.3396907494161122,0.03542223062709471,-0.23665883460940798,trained,2,0.2677234634456615,0.45863428071982437,0.17359828910085648,0.34911963186397027,400000
0.0,191,uniform_reservoir,0.18508907022414306,0.06022387350836879,0.023263788614759702,0.19150813858486285,paired_recorded,"0,1,2,3","go_to_door,fetch,go_to_object,put_near",1,0.08426047120418848,0.003926701570680628,0.00170031165664484,0.08295157068062828,0.07327423700992088,0.004993481985698183,0.0021090801420415874,0.0717049109247326,0.1631217277486911,0.04990183246073299,0.021315639141091712,0.14817844677137873,0,0.19149493753754032,0.3003844692425422,0.22841508822096268,0.08696481205333043,0.304628448528327,recorded,764,0.2583633078610282,0.057984920602007724,0.022241101482643563,0.26321304987421446,-0.2769154031255644,0.07327423763688509,0.0049934818999088975,0.002109079928687262,0.0717049112893516,0.03768746621702114,0.01526204874161192,0.03768746333281877,trained,2,0.31096907409580904,0.23467955855330871,0.08895848315849139,0.3176691949556063,400000
0.0,91,uniform_reservoir,0.28822220540761334,0.023741810802938176,0.00877833183853287,0.2894566462407293,paired_recorded,"0,1,2,3","go_to_door,fetch,go_to_object,put_near",3,0.0,0.0,0.0,0.0,4.629290183052385e-06,5.916650531153559e-06,2.2507729990110666e-06,4.540479493671028e-06,0.015796703296703296,0.014766483516483516,0.006301834882051685,0.011103479853479852,0,0.1542862976931936,0.3506712495134427,0.4311655510298826,0.16463883998289874,0.3714453471763121,recorded,364,0.2882264809760278,0.023743436626589978,0.008778883101188135,0.28946090849050765,0.04719314002364129,4.275568414401438e-06,5.523609211956964e-06,2.1020558791873488e-06,4.262249778394528e-06,0.04757201440863014,0.12387835864734344,0.044724956935728866,trained,2,0.37045560283893414,0.4428885875904298,0.16831604364717861,0.3961131190369418,400000
0.0,85,uniform_reservoir,0.2743952429855669,0.017045310370258256,0.006315337606356371,0.2748095687870956,paired_recorded,"0,1,2,3","go_to_door,fetch,go_to_object,put_near",6,0.0,0.0,0.0,0.0,4.45585622274206e-05,7.971047607598206e-05,3.0474659215059703e-05,5.3402814970517206e-05,0.01213235294117647,0.002573529411764706,0.001114370923987329,0.013725490196078433,0,0.15272930349935504,0.352160421101486,0.4325838678242529,0.16532714384039937,0.37335994260422156,recorded,340,0.2744307076846764,0.016993779417780006,0.006297133837923745,0.2748520081958568,-0.2727744079485656,3.546469910948179e-05,6.318328557353869e-05,2.4147171601074555e-05,4.2439408761247904e-05,-0.26213629287744566,0.09167409315365495,-0.26647363643562905,trained,2,0.3712791794144055,0.442978341066662,0.16854871296599724,0.39817427898592817,400000
