all_goal_value_over_threshold_anchor_rate,anchors,arm,bootstrap_mean_factual_mean,bootstrap_mean_goal_range_mean,bootstrap_mean_goal_std_mean,bootstrap_mean_nonmatching_mean,comparison_scope,horizon,imagined_reward_event_posterior_sample_rate_factual_mean,imagined_reward_event_posterior_sample_rate_goal_range_mean,imagined_reward_event_posterior_sample_rate_goal_std_mean,imagined_reward_event_posterior_sample_rate_nonmatching_mean,imagined_reward_sum_mean_factual_mean,imagined_reward_sum_mean_goal_range_mean,imagined_reward_sum_mean_goal_std_mean,imagined_reward_sum_mean_nonmatching_mean,imagined_stop_posterior_sample_rate_factual_mean,imagined_stop_posterior_sample_rate_goal_range_mean,imagined_stop_posterior_sample_rate_goal_std_mean,imagined_stop_posterior_sample_rate_nonmatching_mean,incomplete_goal_sweeps,jobs,minimum_goal_value_mean,online_value_start_mean_factual_mean,online_value_start_mean_goal_range_mean,online_value_start_mean_goal_std_mean,online_value_start_mean_nonmatching_mean,proposal,raw_rows,return_mean_factual_mean,return_mean_goal_range_mean,return_mean_goal_std_mean,return_mean_nonmatching_mean,reward_only_bootstrap_within_anchor_correlation,reward_only_mean_factual_mean,reward_only_mean_goal_range_mean,reward_only_mean_goal_std_mean,reward_only_mean_nonmatching_mean,reward_only_return_within_anchor_correlation,reward_only_value_within_anchor_correlation,reward_sum_return_within_anchor_correlation,scope,slow_value_start_mean_factual_mean,slow_value_start_mean_goal_range_mean,slow_value_start_mean_goal_std_mean,slow_value_start_mean_nonmatching_mean,step
0.3636363636363636,87.66666666666667,uniform_reservoir,1.4967517111269124,0.09843018751599804,0.036770747551241496,1.4766534509351847,paired_recorded,6,0.025562611408199643,0.0025526403743315507,0.0011059597821065422,0.02552872474747475,0.05184203826192244,0.006711207260144889,0.0027827737691881443,0.051661514358346095,0.02618943726480491,0.0059730268369974256,0.002562008236508931,0.027218518931141484,0.0,3,0.9467291559737747,1.3676158657500028,1.006107661963486,0.3794269372592185,1.3833666660240105,actor,350.6666666666667,1.5163154157020007,0.09830682533693924,0.03672046069264318,1.4959021930158667,-0.05808907769374897,0.019563704575088787,0.0023697755801252254,0.0010098750767649958,0.019248742080681846,0.16310403698133044,0.06050962903828286,0.07356186777579866,trained,1.333783439800415,0.9881407670944541,0.3755345900747696,1.3250290861132052,400000
0.357429718875502,70.33333333333333,uniform_reservoir,1.3660831524525756,0.07135763826976878,0.027243664605539952,1.3631044197393087,paired_recorded,15,0.05931632198392789,0.009739593761163913,0.0042051275164181326,0.05988067208553995,0.23009161344041404,0.05708259956030056,0.022658909504588844,0.227624989725607,0.059751039838729314,0.02102557345707365,0.008544494322249836,0.05839887736020654,0.0,3,0.8865376286336968,1.2334809180118642,0.9979239085905647,0.37722251158848624,1.3274837955133265,actor,281.3333333333333,1.4111449768516302,0.07131418571156646,0.02720334526226334,1.4093376149326697,-0.20252684521552253,0.04506182439905495,0.01051702779602189,0.004334665176550251,0.04623319519336074,0.27707642095301777,0.05951812783619945,0.018970514142918272,trained,1.2021325650830015,0.97311059754989,0.3711003782794819,1.2707685661788253,400000
0.4014336917562724,192.66666666666666,uniform_reservoir,1.0017284170802372,0.19923118884244065,0.0751006847982119,0.9859368444760257,paired_recorded,1,0.09709995699316848,0.006885854463537741,0.0028716860248695357,0.10047635854300156,0.08315923333779351,0.0059991284071294225,0.002406169756543533,0.08427092052687357,0.19370915506350475,0.02547582346668952,0.010906325728042593,0.19214288691840764,0.0,3,1.0952471313009076,1.3451292156120909,0.556901717662691,0.20979477570748237,1.3303648028654185,recorded,770.6666666666666,1.0848876514819548,0.19813802895907315,0.07446982776415771,1.0702077651266195,-0.17213753276104904,0.08315923440171753,0.005999128782439216,0.0024061698392012307,0.08427092065059381,-0.018603246793737326,0.0175705662093522,-0.01860323940350531,trained,1.3212242580505869,0.5416377567597372,0.20542354091419238,1.2946054872847146,400000
0.36296296296296293,92.0,uniform_reservoir,1.4037073227899974,0.15099873229820202,0.05550720931432507,1.3702495033969109,paired_recorded,3,0.0,0.0,0.0,0.0,6.221267107307334e-05,5.342769329112138e-05,2.1971563749341138e-05,6.324605750026746e-05,0.012283111625216886,0.005580055909003277,0.0023854884049112324,0.010645604395604394,0.0,3,0.9464987445148193,1.3576585294293093,0.9985833402866554,0.37704901432843413,1.3777931911678507,recorded,368.0,1.4037635670699247,0.1510264303912335,0.055515673691173974,1.3703070203555787,0.03640341029900671,5.624427992698301e-05,4.830627975544965e-05,1.987298607907561e-05,5.751695866804144e-05,0.038290455489573265,0.05685039139772902,0.0374918636123485,trained,1.3248978991080762,0.9769757437889183,0.37158962098384246,1.3212321547841064,400000
0.3636363636363636,87.66666666666667,uniform_reservoir,1.3808380598771628,0.11277593186000827,0.041608350688118335,1.3478417052651643,paired_recorded,6,0.003472222222222222,0.0,0.0,0.003472222222222222,0.0032618633200166987,0.00011417251743021658,4.506880688139685e-05,0.0032336599503374544,0.011451525054466232,0.0009735838779956427,0.00042157418552959806,0.01209831154684096,0.0,3,0.9458915629786243,1.3672278630905257,1.0065697064948986,0.3796173052582606,1.3825034428308196,recorded,350.6666666666667,1.3833322209118644,0.1127605508347413,0.04160317244280003,1.3503169685269014,-0.037592844623215015,0.0024941610347011868,8.326836350723902e-05,3.2737212012818477e-05,0.0024752632617372583,-0.03257170798012688,0.06933700933133934,-0.030823696067662266,trained,1.3337449384371813,0.987983777189056,0.37547187346680994,1.3250023250923868,400000
0.357429718875502,70.33333333333333,uniform_reservoir,1.2557148406592569,0.08520974704974232,0.03198869770853746,1.2419396746048812,paired_recorded,15,0.001925038865137971,0.00025100401606425706,0.00010868792718178196,0.0018413708597832187,0.0017987392343096842,0.0004144278877676562,0.00017110032775857073,0.001721392750796568,0.018667472921990995,0.009254392938322205,0.003933234160357463,0.020093509423814517,0.0,3,0.8865376286336968,1.2334809180118642,0.9979239085905647,0.37722251158848624,1.3274837955133265,recorded,281.3333333333333,1.256567755497197,0.08506557138267057,0.03192781389696668,1.2427484180175032,-0.4510062567549038,0.0008529148379403423,0.00017735894689648542,7.359781124470576e-05,0.0008087434126219864,-0.4393104690531069,0.058915948895627734,-0.3583457402748296,trained,1.2021325650830015,0.97311059754989,0.3711003782794819,1.2707685661788253,400000
0.7293906810035843,192.66666666666666,uniform_reservoir,3.558134867948933,1.1614505361213172,0.37906671419971066,3.5279863516264762,all,1,0.006384408602150538,0.007168458781362008,0.002318268765357733,0.0031362007168458782,0.0062171460770771595,0.007768054907369263,0.0025391383285962585,0.003626112207278997,0.015620820628042584,0.029497981017616418,0.011252077073212581,0.0157973494221736,0.0,3,2.363134676483193,2.9488239762651722,1.8257012514106084,0.6081411920160072,2.9376605732173844,actor,1156.0,3.5643520141319733,1.1608628438246953,0.3788360896756231,3.5316124637949025,-0.04558214929111563,0.006217146183040335,0.007768055022612033,0.0025391383632069045,0.0036261121684254684,0.04985523340262101,0.011367934955820641,0.04985523364965703,all_slots,2.927290503174221,1.8773787211065578,0.6238651884462296,2.9234517766987973,600000
0.7293906810035843,192.66666666666666,uniform_reservoir,3.6552803389564423,0.9714736474157318,0.3186643870533332,3.6410776479350275,all,3,0.00733646953405018,0.008439823730808324,0.002767426138212695,0.0036215093885411647,0.009575022946550523,0.013565836041069784,0.0043954645558764325,0.006321443355657892,0.01866626989328536,0.04193839586479022,0.016262858072306745,0.022936514088343397,0.0,3,2.363134676483193,2.9488239762651722,1.8257012514106084,0.6081411920160072,2.9376605732173844,actor,1156.0,3.662580333729018,0.9715465456920352,0.318733122439444,3.64694789396542,-0.06176396053296556,0.007299994772575018,0.0110916511915871,0.0036782460811847647,0.0058702460303926875,0.1087326992502173,0.016429339406678196,0.1053571962842627,all_slots,2.927290503174221,1.8773787211065578,0.6238651884462296,2.9234517766987973,600000
0.7293906810035843,192.66666666666666,uniform_reservoir,3.690221685390602,0.942908722663137,0.3115044842889077,3.681633951403459,all,6,0.008690586048253356,0.012130209169207725,0.004155021690477554,0.006012778847696999,0.015551236734874428,0.0274432941297013,0.0092242727214918,0.01648239937558327,0.020607336529927068,0.0487525795696404,0.018914399184651293,0.026236664346174318,0.0,3,2.363134676483193,2.9488239762651722,1.8257012514106084,0.6081411920160072,2.9376605732173844,actor,1156.0,3.7008862549117993,0.9486109799145815,0.31378763588419883,3.6952186754176672,-0.03726212435687196,0.010664569521197357,0.02066114767973076,0.007074278503728124,0.013584724014207352,0.2224077696599882,0.03926061589405039,0.2173916658535564,all_slots,2.927290503174221,1.8773787211065578,0.6238651884462296,2.9234517766987973,600000
0.7293906810035843,192.66666666666666,uniform_reservoir,3.6733422208790354,1.0162440451206245,0.3412945487040373,3.6513514397354676,all,15,0.023455471299416896,0.052975211309046165,0.018896583428433717,0.03619971379660836,0.08821186968726519,0.18340697163320405,0.06389313428972618,0.15374379577100325,0.02683428565246727,0.07002792415645132,0.027788476462232953,0.036469162064193476,0.0,3,2.363134676483193,2.9488239762651722,1.8257012514106084,0.6081411920160072,2.9376605732173844,actor,1156.0,3.722275373660979,1.0807348472293485,0.3656495367248258,3.7392276901293044,-0.0025748727472036854,0.04893315278194275,0.10413039156891153,0.03629970708159621,0.08787625039383674,0.40359662409434044,0.09208731526871365,0.39604685637043685,all_slots,2.927290503174221,1.8773787211065578,0.6238651884462296,2.9234517766987973,600000
0.7293906810035843,192.66666666666666,uniform_reservoir,3.558134867948933,1.1614505361213172,0.37906671419971066,3.5279863516264762,paired_recorded,1,0.006384408602150538,0.007168458781362008,0.002318268765357733,0.0031362007168458782,0.0062171460770771595,0.007768054907369263,0.0025391383285962585,0.003626112207278997,0.015620820628042584,0.029497981017616418,0.011252077073212581,0.0157973494221736,0.0,3,2.363134676483193,2.9488239762651722,1.8257012514106084,0.6081411920160072,2.9376605732173844,actor,1156.0,3.5643520141319733,1.1608628438246953,0.3788360896756231,3.5316124637949025,-0.04558214929111563,0.006217146183040335,0.007768055022612033,0.0025391383632069045,0.0036261121684254684,0.04985523340262101,0.011367934955820641,0.04985523364965703,all_slots,2.927290503174221,1.8773787211065578,0.6238651884462296,2.9234517766987973,600000
0.6888888888888888,92.0,uniform_reservoir,3.4829812136446745,1.2495421036625212,0.40983394162076275,3.4281611224807165,paired_recorded,3,0.0019675925925925924,0.003929093567251462,0.0013778771505907185,0.001848196881091618,0.00190432037467078,0.004325062607708089,0.0014946281799320948,0.002366441232302824,0.0184834415097573,0.06075987243750402,0.02480985264003241,0.03398252575884154,0.0,3,2.0668260654014134,2.893690192951663,2.68489869125035,0.8981535277662566,2.868112098754922,actor,552.0,3.484798973340851,1.2491880023077242,0.40968136477132217,3.430455351198949,-0.008645493152528909,0.0018177596961758415,0.0041691944803800875,0.0014390584270441871,0.0022942287182326194,0.05438491095117254,0.045301368937493,0.05541573681875617,all_slots,2.8620573662348954,2.7523464518756877,0.9184678051282485,2.8451556014585644,600000
0.6893939393939394,87.66666666666667,uniform_reservoir,3.5603512515599847,1.142657926119986,0.37689310188046465,3.509743997477464,paired_recorded,6,0.001646675084175084,0.004929503367003367,0.0018116889210484952,0.00288510101010101,0.003504235892526336,0.008784245949632811,0.003087310070681253,0.006274691318775511,0.019897504456327986,0.0688838445731828,0.02800562556092705,0.03814926223014458,0.0,3,2.0669336879807054,2.926639827610001,2.690386080473018,0.9004093617184742,2.8641433530075524,actor,526.0,3.5633680803883485,1.1439306922174493,0.37737856662044517,3.515081906085579,-0.024279783596535404,0.003016828828364355,0.007595809438955831,0.0026693184228997456,0.005337908608115641,0.08568989636721396,0.0330933479772516,0.08527873644611013,all_slots,2.894668583239003,2.7595140493749555,0.921316317976986,2.8401607876775237,600000
0.6867469879518072,70.33333333333333,uniform_reservoir,3.475813463599014,1.2477952155518743,0.4215152432941478,3.3703839743934085,paired_recorded,15,0.01668986552269685,0.04006556529146891,0.014357813921456962,0.027690306681270538,0.07931836420401729,0.14547055726052543,0.051184357481456645,0.12248674875775567,0.029669079543982384,0.10219089947276888,0.041658535387613466,0.053316467237473845,0.0,3,2.052591878623811,2.950928440678235,2.6826769932592947,0.8994798378976402,2.8238713548719168,actor,422.0,3.5205028837584442,1.300618078592856,0.44153143697168123,3.4392002856335453,0.04247615373036676,0.04468942015942993,0.08254698702517262,0.02898132459299156,0.06881631124013775,0.31628610383780603,0.13069231105884443,0.3215446645897921,all_slots,2.9193320104997373,2.7519484999178183,0.9196461639443477,2.8004823391576714,600000
0.7293906810035843,192.66666666666666,uniform_reservoir,2.4388870742135893,1.469671466944772,0.49648242349250155,2.474008481452661,paired_recorded,1,0.14060477271498725,0.05205629651662871,0.01885761445940222,0.13716835830138283,0.12122904142307171,0.04352572496189568,0.015578722086149693,0.11984159051081993,0.23570836844881038,0.08278168686909426,0.03024360666833981,0.22548589509666103,0.0,3,2.363444830834416,2.948872092186118,1.8252057944664095,0.6080395498625437,2.9375244994124476,recorded,1156.0,2.5601161150996496,1.4699678687946083,0.49462230018475767,2.5938500718973505,-0.1267946675768406,0.12122904088606011,0.04352572537486974,0.015578722264950802,0.11984159044469024,0.009419415072363898,-0.0490622739480976,0.009419407376061839,all_slots,2.9271209260604323,1.877670263138237,0.6239750311610416,2.923382409791833,600000
0.6888888888888888,92.0,uniform_reservoir,3.030384286010104,1.2133899106768486,0.39281827106228334,2.9848628175311354,paired_recorded,3,0.003289473684210526,0.001644736842105263,0.0006100986725858358,0.004671052631578947,0.0032840114657689524,0.001832680637973502,0.00065292823903983,0.004659810486224038,0.0319990012424223,0.027468778784568257,0.009080225333181197,0.03469603495919286,0.0,3,2.0674818431609316,2.8938887831851723,2.6839522849928557,0.8979399332404737,2.868090928768465,recorded,552.0,3.033338130917635,1.2147066407283031,0.3932565046013852,2.9890547672527603,0.04856027071113548,0.0029538449075313597,0.0016593063780600513,0.0005908024835928452,0.0041919497216253284,0.07185331574785103,0.031618814277048386,0.06585114139920797,all_slots,2.8621120908248705,2.7525380951513316,0.9185303074257488,2.845339198172318,600000
0.6893939393939394,87.66666666666667,uniform_reservoir,3.1202878813147383,1.0310346142902038,0.3289953990837551,3.0296879055186294,paired_recorded,6,0.004513888888888889,0.001388888888888889,0.0004989397051071591,0.005833333333333333,0.0044436822129623734,0.0019449118409684558,0.0006919755913963863,0.005755750311774083,0.02645031813230343,0.03298487324222618,0.010858049230910714,0.034611247276688455,0.0,3,2.0675049182943224,2.9267549417960184,2.689521580693403,0.900209076487907,2.8641264159946442,recorded,526.0,3.123704130232903,1.0320983356752171,0.3293459386820914,3.034125214930976,0.002154518962224831,0.003416248918164001,0.0015433514696737395,0.000549168681349582,0.004437309412347554,0.02244669709874821,0.011648145910836794,0.00852348858078685,all_slots,2.8947346912416214,2.759746589404648,0.921398422144519,2.8403252945426876,600000
0.6867469879518072,70.33333333333333,uniform_reservoir,3.173192373926419,1.049487147146599,0.3369717765530191,2.9673518682061704,paired_recorded,15,0.006265285972825809,0.004405451718899057,0.0016027335782348407,0.007164802906641229,0.0068504201662562625,0.006467052567238961,0.002279395445076755,0.008717473967887005,0.03864560146745339,0.09060300341149545,0.030581031404382755,0.08380792230505602,0.0,3,2.052591878623811,2.950928440678235,2.6826769932592947,0.8994798378976402,2.8238713548719168,recorded,422.0,3.1765593508018175,1.0509278713203496,0.33720006645275485,2.971598993813189,-0.03645090834850502,0.003366976875398607,0.003269964935358378,0.001152642900968489,0.0042471256070189,-0.006599652608911738,0.03817230181839378,-0.029525197047452986,all_slots,2.9193320104997373,2.7519484999178183,0.9196461639443477,2.8004823391576714,600000
0.7293906810035843,192.66666666666666,uniform_reservoir,3.558134867948933,1.1604811718146097,0.4493590075092047,3.5812846765450668,all,1,0.006384408602150538,0.007112455197132616,0.002719628529029724,0.0024454898446833935,0.0062171460770771595,0.007605022640250341,0.002914954364780459,0.0028594941817646634,0.015620820628042584,0.025857748042706023,0.010586227368778033,0.010297963750464588,0.0,3,2.3636767781112145,2.9488239762651722,1.8248824274214772,0.7201308454454817,3.037188166172528,actor,770.6666666666666,3.5643520141319733,1.1599679458938044,0.4491017922696227,3.5841441707135027,-0.04168279334510341,0.006217146183040335,0.0076050227961037995,0.0029149544173752216,0.0028594941684360075,0.05382115868532663,0.015659668202211135,0.0538211587901836,trained,2.927290503174221,1.8764851951347856,0.7397877933888722,3.0214314334515335,600000
0.7293906810035843,192.66666666666666,uniform_reservoir,3.6552803389564423,0.9701701441068806,0.3762246028236304,3.6992882443852664,all,3,0.00733646953405018,0.008275992350077569,0.003171631698516454,0.0027946067155263116,0.009575022946550523,0.013149027712573489,0.004933137126532211,0.005060708484211455,0.01866626989328536,0.037685055588185294,0.015676082512435813,0.01579437616007112,0.0,3,2.3636767781112145,2.9488239762651722,1.8248824274214772,0.7201308454454817,3.037188166172528,actor,770.6666666666666,3.662580333729018,0.9703391382554653,0.37626729722634505,3.7040139052012546,-0.05293980101753156,0.007299994772575018,0.010695144540422656,0.004041274997903009,0.004725660815987556,0.10809042475032794,0.02202858526275149,0.10470562390238007,trained,2.927290503174221,1.8764851951347856,0.7397877933888722,3.0214314334515335,600000
0.7293906810035843,192.66666666666666,uniform_reservoir,3.690221685390602,0.9396553142688341,0.36575128775034593,3.747838147770032,all,6,0.008690586048253356,0.011499959878029209,0.004462065525048734,0.004570003923037144,0.015551236734874428,0.02576607359156363,0.00961174010167293,0.01325645207536188,0.020607336529927068,0.04333489252353332,0.01803739448057265,0.0179591391220818,0.0,3,2.3636767781112145,2.9488239762651722,1.8248824274214772,0.7201308454454817,3.037188166172528,actor,770.6666666666666,3.7008862549117993,0.9451027098246487,0.36801899487307893,3.758802611334357,-0.02113121429662899,0.010664569521197357,0.01929262717343046,0.007236885536302262,0.010964463564324933,0.2131600450061442,0.04907999692912909,0.20864952988127938,trained,2.927290503174221,1.8764851951347856,0.7397877933888722,3.0214314334515335,600000
0.7293906810035843,192.66666666666666,uniform_reservoir,3.6733422208790354,1.0121486932890928,0.3934747414105832,3.7429598800075454,all,15,0.023455471299416896,0.04663593992403573,0.018207636450494526,0.02829295502772874,0.08821186968726519,0.16674491142891687,0.062125757622687995,0.12671544718714953,0.02683428565246727,0.06335000985894151,0.026547800822291478,0.02405978952046799,0.0,3,2.3636767781112145,2.9488239762651722,1.8248824274214772,0.7201308454454817,3.037188166172528,actor,770.6666666666666,3.722275373660979,1.0729032162947203,0.41797228533251457,3.8154473013113344,0.032324397682380296,0.04893315278194275,0.09481102436452887,0.03525158069623039,0.07248742130378984,0.3946057065059001,0.10783914257868545,0.3876804521446004,trained,2.927290503174221,1.8764851951347856,0.7397877933888722,3.0214314334515335,600000
0.7293906810035843,192.66666666666666,uniform_reservoir,3.558134867948933,1.1604811718146097,0.4493590075092047,3.5812846765450668,paired_recorded,1,0.006384408602150538,0.007112455197132616,0.002719628529029724,0.0024454898446833935,0.0062171460770771595,0.007605022640250341,0.002914954364780459,0.0028594941817646634,0.015620820628042584,0.025857748042706023,0.010586227368778033,0.010297963750464588,0.0,3,2.3636767781112145,2.9488239762651722,1.8248824274214772,0.7201308454454817,3.037188166172528,actor,770.6666666666666,3.5643520141319733,1.1599679458938044,0.4491017922696227,3.5841441707135027,-0.04168279334510341,0.006217146183040335,0.0076050227961037995,0.0029149544173752216,0.0028594941684360075,0.05382115868532663,0.015659668202211135,0.0538211587901836,trained,2.927290503174221,1.8764851951347856,0.7397877933888722,3.0214314334515335,600000
0.6888888888888888,92.0,uniform_reservoir,3.4829812136446745,1.2475296672163925,0.48349010824108923,3.5010880098938504,paired_recorded,3,0.0019675925925925924,0.0038133528265107213,0.0015720346828007612,0.00169550032488629,0.00190432037467078,0.004059593473019348,0.0016372337097689971,0.002074240243190637,0.0184834415097573,0.05219632949896108,0.02247713329959845,0.022224453584102712,0.0,3,2.0668260654014134,2.893690192951663,2.68489869125035,1.063729594581958,3.016779248044823,actor,368.0,3.484798973340851,1.2473180247850864,0.48339163393980294,3.503104310841149,0.004326984456114599,0.0018177596961758415,0.003906356796633265,0.0015789354897986132,0.0020163009472980377,0.06343392626355714,0.05654940306015043,0.06433767148678941,trained,2.8620573662348954,2.7523464518756877,1.0895860949655847,2.9879807061749037,600000
0.6893939393939394,87.66666666666667,uniform_reservoir,3.5603512515599847,1.1404033299519118,0.44360114059198197,3.5841180635631447,paired_recorded,6,0.001646675084175084,0.004463909932659933,0.0018077354180538665,0.002389344837261504,0.003504235892526336,0.008106191640011253,0.003087322028919083,0.005159956550601378,0.019897504456327986,0.058581371311150716,0.02514065749407744,0.0246597923681257,0.0,3,2.0669336879807054,2.926639827610001,2.690386080473018,1.0664162392007346,3.008075660977479,actor,350.6666666666667,3.5633680803883485,1.1418107244478675,0.4441572067395824,3.5885300489283574,-0.008044567039262691,0.003016828828364355,0.007010033042118984,0.002691192643117874,0.004411985365212285,0.08861341418347013,0.04642098921531792,0.08798539644155438,trained,2.894668583239003,2.7595140493749555,1.092942467131276,2.97827904349487,600000
0.6867469879518072,70.33333333333333,uniform_reservoir,3.475813463599014,1.2401167542368963,0.48544153402990453,3.4793687475504407,paired_recorded,15,0.01668986552269685,0.03539536935621273,0.01375395678763485,0.02161106547401728,0.07931836420401729,0.13252736222698458,0.04907979302718856,0.0982861533790269,0.029669079543982384,0.08866704599433904,0.037967898263436085,0.033168250551898044,0.0,3,2.052591878623811,2.950928440678235,2.6826769932592947,1.0649052651586672,2.966639769721199,actor,281.3333333333333,3.5205028837584442,1.2905799829449414,0.505441978464454,3.5345789426564895,0.07594165553801138,0.04468942015942993,0.07529351081228122,0.027859616709523496,0.05521019510604935,0.31023433350928514,0.15624844938279533,0.3162055412911539,trained,2.9193320104997373,2.7519484999178183,1.0909497760901623,2.9365848233642473,600000
0.7293906810035843,192.66666666666666,uniform_reservoir,2.4388870742135893,1.4695773078659042,0.586437338253499,2.578168071399669,paired_recorded,1,0.14060477271498725,0.051382581757093045,0.021408327985567705,0.13045444363780376,0.12122904142307171,0.04312425070645428,0.017592534756987268,0.11415341699860283,0.23570836844881038,0.08278168686909426,0.035246686915424076,0.21658199857176053,0.0,3,2.3639844626497064,2.948872092186118,1.8243835618620314,0.7200064395461929,3.0370645287638234,recorded,770.6666666666666,2.5601161150996496,1.4697546677334092,0.5845000741247732,2.6923214880849824,-0.10772478460810216,0.12122904088606011,0.04312425045021765,0.017592534832887016,0.11415341668531322,0.021229125665641595,-0.04317762542448416,0.02122911749302449,trained,2.9271209260604323,1.8767617859874344,0.7399165381413564,3.0214017661092343,600000
0.6888888888888888,92.0,uniform_reservoir,3.030384286010104,1.2133429744834714,0.46748028449480233,3.0493079054850636,paired_recorded,3,0.003289473684210526,0.001644736842105263,0.0006129084140224965,0.004495614035087719,0.0032840114657689524,0.001751153873750596,0.0006583993935695802,0.004468609279308107,0.0319990012424223,0.027468778784568257,0.010715556177270186,0.03291827770994438,0.0,3,2.0674818431609316,2.8938887831851723,2.6839522849928557,1.0634631563190402,3.016771963404061,recorded,368.0,3.033338130917635,1.2146043062487368,0.4679495640539811,3.053326219190558,0.06918256874214936,0.0029538449075313597,0.0015845803128723204,0.0005955987411171344,0.004018313705495558,0.0886611301416711,0.04704424256677534,0.08389923678063067,trained,2.8621120908248705,2.7525380951513316,1.0896686609910369,2.9881526251473516,600000
0.6893939393939394,87.66666666666667,uniform_reservoir,3.1202878813147383,1.0310346142902038,0.39260149141085005,3.0758241823586943,paired_recorded,6,0.004513888888888889,0.001388888888888889,0.0005573310267435828,0.005787037037037038,0.0044436822129623734,0.001833450019489863,0.000687836838356286,0.005528622663620875,0.02645031813230343,0.03298487324222618,0.012840390253321938,0.03319185523536013,0.0,3,2.0675049182943224,2.9267549417960184,2.689521580693403,1.0661674975243003,3.0080738007714882,recorded,350.6666666666667,3.123704130232903,1.0320555466211687,0.39299259171742723,3.0800777993837074,0.02500125193303232,0.003416248918164001,0.0014526619487967181,0.0005442649892276247,0.004253617025012544,0.04243256690208009,0.029365999252981594,0.030108465581754767,trained,2.8947346912416214,2.759746589404648,1.0930459786964593,2.9784387541083768,600000
0.6867469879518072,70.33333333333333,uniform_reservoir,3.173192373926419,1.049483093102009,0.4019932248492375,3.0060761837368433,paired_recorded,15,0.006265285972825809,0.003931966870414208,0.0015754387349402599,0.0063966357446730545,0.0068504201662562625,0.00604698473680413,0.0022485820981467666,0.00768281412025183,0.03864560146745339,0.09060300341149545,0.03604536583847318,0.08160069816574868,0.0,3,2.052591878623811,2.950928440678235,2.6826769932592947,1.0649052651586672,2.966639769721199,recorded,281.3333333333333,3.1765593508018175,1.0509238172397788,0.40234589787667646,3.009780804449246,0.0017325747844766741,0.003366976875398607,0.003040582260614042,0.0011252850262032455,0.0037046207124030815,0.026821527643313314,0.04192705308874814,0.0023449902925732715,trained,2.9193320104997373,2.7519484999178183,1.0909497760901623,2.9365848233642473,600000
0.5770750761197111,192.66666666666666,uniform_reservoir,2.7292004840573654,0.4644264733356372,0.14607187280728973,2.770782220174126,all,1,0.00010907504363001745,0.0006791413786217255,0.000290923857211015,0.00024056202408550612,0.0007920092663355463,0.0014423037181968178,0.000560397963043702,0.0007319739927614641,0.0,0.0009520609318996416,0.0003847418506321585,0.0003136200716845878,0.0,3,1.994032225113789,2.3262545678183275,0.908066125036342,0.29480548569658044,2.373840969309961,actor,1156.0,2.7299924933283486,0.46440358218663363,0.14605406007728947,2.771514194173932,-0.008831893304479992,0.0007920092709833509,0.00144230373737465,0.0005603979689772898,0.000731973999806485,0.01672187187910047,0.004744634229296639,0.01672187189067755,all_slots,2.2990087058798907,0.9287223239146405,0.3024643484933107,2.343231429142147,800000
0.5770750761197111,192.66666666666666,uniform_reservoir,2.866430823524374,0.31725759578824647,0.09911898407970464,2.886411423130381,all,3,0.0016062792494768738,0.0032972137566964475,0.0013170440320593342,0.0013914393998593422,0.004009888359042506,0.007403590752741814,0.002824802270788615,0.0038205384055426763,5.600358422939069e-05,0.0012237201091317605,0.0004893778689586487,0.00037915262397688975,0.0,3,1.994032225113789,2.3262545678183275,0.908066125036342,0.29480548569658044,2.373840969309961,actor,1156.0,2.870159801588713,0.3192671215784032,0.10003531334034195,2.889949012303949,-0.01016198221687642,0.003728978064338294,0.006861983712303001,0.0026260601614250395,0.003537589173567458,0.18023049724058968,0.004476223005183568,0.1782544541154554,all_slots,2.2990087058798907,0.9287223239146405,0.3024643484933107,2.343231429142147,800000
0.5770750761197111,192.66666666666666,uniform_reservoir,2.893826956528868,0.2937037622458239,0.09193071669930102,2.905045336018872,all,6,0.0027394667222912627,0.006306926109474022,0.0025610604873841565,0.002705235258991873,0.008348784694272372,0.018134621361035455,0.006984930078982578,0.009024198497189018,5.600358422939069e-05,0.0014995586583212966,0.000616372828535773,0.0005015246348900659,0.0,3,1.994032225113789,2.3262545678183275,0.908066125036342,0.29480548569658044,2.373840969309961,actor,1156.0,2.901008799884829,0.3001370057012952,0.09443278303354267,2.9126664509462707,-0.011487917093384654,0.007181843355960907,0.015285341508877592,0.00590522613472555,0.007621114927399084,0.37149883235185843,0.004181696791628366,0.3686597467292416,all_slots,2.2990087058798907,0.9287223239146405,0.3024643484933107,2.343231429142147,800000
0.5770750761197111,192.66666666666666,uniform_reservoir,2.9037107965455964,0.3152550180771611,0.1003786456304917,2.91092288720459,all,15,0.005063145014946659,0.012642775223415658,0.005115342128708907,0.0052870578215716444,0.01965802659917458,0.04414416096984001,0.017112078661378847,0.021095075754660398,0.00010782779650136416,0.003493954956400792,0.0013624944029939558,0.001009903439790296,0.0,3,1.994032225113789,2.3262545678183275,0.908066125036342,0.29480548569658044,2.373840969309961,actor,1156.0,2.917045924431958,0.32588762580247504,0.10457314420365282,2.924962996185942,-0.03109182363896218,0.013335127886361492,0.02903664484727835,0.011296321613068337,0.014040108981351747,0.4454247257092656,0.003405006110291081,0.43604514413542944,all_slots,2.2990087058798907,0.9287223239146405,0.3024643484933107,2.343231429142147,800000
