accepted_mean_adapt_actor_adv,accepted_mean_adapt_actor_ret,accepted_mean_adapt_actor_rew,accepted_mean_adapt_actor_reward_only,accepted_mean_adapt_actor_reward_particle_rate,accepted_mean_gate_after_imagined_action_action_concentration,accepted_mean_gate_after_imagined_action_action_mode,accepted_mean_gate_after_reward_event_step_rate,accepted_mean_gate_after_reward_peak_mean,accepted_mean_gate_after_reward_peak_p95,accepted_mean_gate_after_reward_peak_timestep_mean,accepted_mean_gate_after_reward_preceding_action_action_concentration,accepted_mean_gate_after_reward_preceding_action_action_mode,accepted_mean_gate_after_reward_return_mean,accepted_mean_gate_before_imagined_action_action_concentration,accepted_mean_gate_before_imagined_action_action_mode,accepted_mean_gate_before_reward_event_step_rate,accepted_mean_gate_before_reward_peak_mean,accepted_mean_gate_before_reward_peak_p95,accepted_mean_gate_before_reward_peak_timestep_mean,accepted_mean_gate_before_reward_preceding_action_action_concentration,accepted_mean_gate_before_reward_preceding_action_action_mode,accepted_mean_gate_before_reward_return_mean,accepted_mean_gate_imagined_action_action_concentration,accepted_mean_gate_imagined_action_action_mode,accepted_mean_gate_reward_event_step_rate,accepted_mean_gate_reward_peak_mean,accepted_mean_gate_reward_peak_p95,accepted_mean_gate_reward_preceding_action_action_concentration,accepted_mean_gate_reward_preceding_action_action_mode,accepted_mean_gate_reward_return_mean,accepted_mean_gate_score_after,accepted_mean_gate_score_before,accepted_mean_gate_score_improvement,accepted_probe_fraction,action_length,canonical_stage,commit_events,committed_updates,condition,episode_index,family,first_adapt_actor_adv,first_adapt_actor_ret,first_adapt_actor_rew,first_adapt_actor_reward_only,first_adapt_actor_reward_particle_rate,first_commit_step,first_gate_after_imagined_action_action_concentration,first_gate_after_imagined_action_action_mode,first_gate_after_reward_event_step_rate,first_gate_after_reward_peak_mean,first_gate_after_reward_peak_p95,first_gate_after_reward_peak_timestep_mean,first_gate_after_reward_preceding_action_action_concentration,first_gate_after_reward_preceding_action_action_mode,first_gate_after_reward_return_mean,first_gate_before_imagined_action_action_concentration,first_gate_before_imagined_action_action_mode,first_gate_before_reward_event_step_rate,first_gate_before_reward_peak_mean,first_gate_before_reward_peak_p95,first_gate_before_reward_peak_timestep_mean,first_gate_before_reward_preceding_action_action_concentration,first_gate_before_reward_preceding_action_action_mode,first_gate_before_reward_return_mean,first_gate_imagined_action_action_concentration,first_gate_imagined_action_action_mode,first_gate_reward_event_step_rate,first_gate_reward_peak_mean,first_gate_reward_peak_p95,first_gate_reward_preceding_action_action_concentration,first_gate_reward_preceding_action_action_mode,first_gate_reward_return_mean,first_gate_score_after,first_gate_score_before,first_gate_score_improvement,item_buried_events,last_commit_step,mean_adapt_actor_adv,mean_adapt_actor_ret,mean_adapt_actor_rew,mean_adapt_actor_reward_only,mean_adapt_actor_reward_particle_rate,mean_gate_after_imagined_action_action_concentration,mean_gate_after_imagined_action_action_mode,mean_gate_after_reward_event_step_rate,mean_gate_after_reward_peak_mean,mean_gate_after_reward_peak_p95,mean_gate_after_reward_peak_timestep_mean,mean_gate_after_reward_preceding_action_action_concentration,mean_gate_after_reward_preceding_action_action_mode,mean_gate_after_reward_return_mean,mean_gate_before_imagined_action_action_concentration,mean_gate_before_imagined_action_action_mode,mean_gate_before_reward_event_step_rate,mean_gate_before_reward_peak_mean,mean_gate_before_reward_peak_p95,mean_gate_before_reward_peak_timestep_mean,mean_gate_before_reward_preceding_action_action_concentration,mean_gate_before_reward_preceding_action_action_mode,mean_gate_before_reward_return_mean,mean_gate_imagined_action_action_concentration,mean_gate_imagined_action_action_mode,mean_gate_reward_event_step_rate,mean_gate_reward_peak_mean,mean_gate_reward_peak_p95,mean_gate_reward_preceding_action_action_concentration,mean_gate_reward_preceding_action_action_mode,mean_gate_reward_return_mean,mean_gate_score_after,mean_gate_score_before,mean_gate_score_improvement,mix_beta,objective_label,probes,real_action_entropy,real_top_action_column,real_top_action_fraction,real_top_action_index,real_top_action_row,real_unique_action_fraction,replicate,reset_seed,success,task_progress_max,trace_steps,update_budget
0.00011390366954882464,0.00020902986518078065,1.988407386498657e-05,0.00020902986518078065,0.00048828125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200,stage5b2a,16,16.0,reward_cap_16,4,dose,1.2309733392612543e-06,2.2590154458157485e-06,7.525002843067341e-07,2.2590154458157485e-06,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,15,0.00011390366954882464,0.00020902986518078065,1.988407386498657e-05,0.00020902986518078065,0.00048828125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,reward_only,0,2.939818505161381,23,0.27,191,6,0.255,2,352402075502671019,0,0.0,201,16
0.00020106211626411824,0.0003689783584763136,3.486335335864139e-05,0.0003689783584763136,0.00048828125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200,stage5b2a,16,16.0,reward_cap_16,5,dose,5.211827374296263e-05,9.564463107381016e-05,4.395674477564171e-05,9.564463107381016e-05,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,15,0.00020106211626411824,0.0003689783584763136,3.486335335864139e-05,0.0003689783584763136,0.00048828125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,reward_only,0,2.6926316174898797,23,0.245,191,6,0.17,2,5535122720669237272,0,0.0,201,16
1.0952601652523571e-10,2.0099620957524927e-10,2.9669109332470567e-08,2.0099620957524927e-10,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200,stage5b2a,16,16.0,reward_cap_16,6,dose,2.46786063806681e-10,4.528884767207586e-10,4.728838973733218e-07,4.528884767207586e-10,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,15,1.0952601652523571e-10,2.0099620957524927e-10,2.9669109332470567e-08,2.0099620957524927e-10,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,reward_only,0,2.499864774502452,23,0.29,191,6,0.125,2,4985498426665263557,0,0.0,201,16
6.516077411801799e-08,1.1957954099089767e-07,2.814392061830494e-07,1.1957954099089767e-07,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200,stage5b2a,16,16.0,reward_cap_16,7,dose,2.5386972524188423e-09,4.658880836672097e-09,4.2989622670575045e-06,4.658880836672097e-09,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,15,6.516077411801799e-08,1.1957954099089767e-07,2.814392061830494e-07,1.1957954099089767e-07,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,reward_only,0,2.5361926994234256,23,0.255,191,6,0.15,2,8464297193996011956,0,0.0,201,16
4.050870128368233e-09,7.4339375357135e-09,5.041342756892934e-06,7.4339375357135e-09,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200,stage5b2a,16,16.0,reward_cap_16,8,dose,4.390576791024614e-08,8.057348566126166e-08,8.065380097832531e-05,8.057348566126166e-08,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,15,4.050870128368233e-09,7.4339375357135e-09,5.041342756892934e-06,7.4339375357135e-09,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,reward_only,0,2.5454662617396844,23,0.325,191,6,0.155,2,2315595263968421221,0,0.0,201,16
5.005640389233368e-05,9.186080966110317e-05,9.430594298543235e-06,9.186080966110317e-05,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200,stage5b2a,16,16.0,reward_cap_16,9,dose,0.0008000423549674451,0.0014681945322081447,0.00015073493705131114,0.0014681945322081447,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,15,5.005640389233368e-05,9.186080966110317e-05,9.430594298543235e-06,9.186080966110317e-05,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,reward_only,0,2.7085453143629445,23,0.23,191,6,0.165,2,1703993581176181437,0,0.0,201,16
8.019186469550776e-05,0.00014716378904067965,1.8905226390059093e-05,0.00014716378904067965,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200,stage5b2a,16,16.0,reward_cap_16,10,dose,0.0011859155492857099,0.0021763283293694258,0.00027796608628705144,0.0021763283293694258,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,15,8.019186469550776e-05,0.00014716378904067965,1.8905226390059093e-05,0.00014716378904067965,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,reward_only,0,1.823624554245343,23,0.445,191,6,0.065,2,2009036025695589203,0,0.0,201,16
1.0651361159862843e-06,1.9546801155526095e-06,4.391156791508019e-07,1.9546801155526095e-06,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200,stage5b2a,16,16.0,reward_cap_16,11,dose,3.4399698733977857e-07,6.31284535757004e-07,2.8158497116237413e-06,6.31284535757004e-07,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,15,1.0651361159862843e-06,1.9546801155526095e-06,4.391156791508019e-07,1.9546801155526095e-06,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,reward_only,0,2.4798662933985414,23,0.34,191,6,0.145,2,5677399688727127842,0,0.0,201,16
7.362859500457746e-09,1.3511922548908482e-08,9.359710488754137e-09,1.3511922548908482e-08,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200,stage5b2a,16,16.0,reward_cap_16,12,dose,2.0655202548347518e-10,3.7905306671248695e-10,1.285451105559332e-07,3.7905306671248695e-10,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,15,7.362859500457746e-09,1.3511922548908482e-08,9.359710488754137e-09,1.3511922548908482e-08,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,reward_only,0,2.192397640229504,23,0.405,191,6,0.14,2,1188558541203948182,0,0.0,201,16
4.136224343437764e-07,7.590576244142301e-07,9.405806448165428e-08,7.590576244142301e-07,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200,stage5b2a,16,16.0,reward_cap_16,13,dose,9.639669542593765e-07,1.769020059327886e-06,4.909732069791062e-07,1.769020059327886e-06,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,15,4.136224343437764e-07,7.590576244142301e-07,9.405806448165428e-08,7.590576244142301e-07,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,reward_only,0,2.9667394565938925,23,0.16,191,6,0.205,2,3359316126476173728,0,0.0,201,16
4.4930567476544805e-06,8.245413781752392e-06,7.787178959941523e-06,8.245413781752392e-06,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200,stage5b2a,16,16.0,reward_cap_16,14,dose,6.813270010752603e-05,0.00012503343168646097,0.00012393307406455278,0.00012503343168646097,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,15,4.4930567476544805e-06,8.245413781752392e-06,7.787178959941523e-06,8.245413781752392e-06,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,reward_only,0,2.5396554012615034,23,0.245,191,6,0.16,2,6047472105808850080,0,0.0,201,16
1.765157758597453e-07,3.239322674124278e-07,3.769406827945793e-08,3.239322674124278e-07,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200,stage5b2a,16,16.0,reward_cap_16,15,dose,2.6898644591710763e-06,4.936294772051042e-06,5.743231668020599e-07,4.936294772051042e-06,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,15,1.765157758597453e-07,3.239322674124278e-07,3.769406827945793e-08,3.239322674124278e-07,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,reward_only,0,1.9593877812320502,23,0.505,191,6,0.125,2,4467801119758578194,0,0.0,201,16
3.2698822908031056e-08,6.000711178302809e-08,2.078939860452461e-08,6.000711178302809e-08,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200,stage5b2a,16,16.0,reward_cap_16,16,dose,2.8524777917482425e-07,5.234712716628565e-07,2.56789007835323e-07,5.234712716628565e-07,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,15,3.2698822908031056e-08,6.000711178302809e-08,2.078939860452461e-08,6.000711178302809e-08,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,reward_only,0,2.441957842551192,23,0.32,191,6,0.165,2,6054382473557279338,0,0.0,201,16
0.0001803912704693469,0.00033104426923065227,3.11184375104806e-05,0.00033104426923065227,0.00048828125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200,stage5b2a,16,16.0,reward_cap_16,17,dose,1.1348897714924533e-06,2.0826882973778993e-06,3.038081217709987e-07,2.0826882973778993e-06,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,15,0.0001803912704693469,0.00033104426923065227,3.11184375104806e-05,0.00033104426923065227,0.00048828125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,reward_only,0,2.48588409056829,23,0.22,191,6,0.125,2,830260131107700189,0,0.0,201,16
0.002957710947186003,0.005427830867112522,0.0006088538066061942,0.005427830867112522,0.0087890625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200,stage5b2a,16,16.0,reward_cap_16,18,dose,1.824798978589115e-08,3.3487726369685333e-08,6.045698341949901e-08,3.3487726369685333e-08,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,15,0.002957710947186003,0.005427830867112522,0.0006088538066061942,0.005427830867112522,0.0087890625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,reward_only,0,2.1655588532543106,23,0.4,191,6,0.13,2,8044652755153919724,0,0.0,201,16
6.678641145681067e-08,1.2256281324514234e-07,3.2627977511787116e-08,1.2256281324514234e-07,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200,stage5b2a,16,16.0,reward_cap_16,19,dose,4.074026378475537e-07,7.476432983821724e-07,3.81119491521531e-07,7.476432983821724e-07,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,15,6.678641145681067e-08,1.2256281324514234e-07,3.2627977511787116e-08,1.2256281324514234e-07,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,reward_only,0,2.5456779151030124,23,0.265,191,6,0.15,2,101679148079735810,0,0.0,201,16
3.0843714089960126e-06,5.660271886584071e-06,1.8999005803310554e-06,5.660271886584071e-06,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200,stage5b2a,16,16.0,reward_cap_16,20,dose,2.4411560843873303e-06,4.479877588892123e-06,1.9902763597201556e-05,4.479877588892123e-06,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,15,3.0843714089960126e-06,5.660271886584071e-06,1.8999005803310554e-06,5.660271886584071e-06,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,reward_only,0,2.375779409391991,23,0.315,191,6,0.125,2,2041637707764407000,0,0.0,201,16
2.5844471441098743e-05,4.74283813389272e-05,2.2788415490046136e-05,4.74283813389272e-05,0.00048828125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200,stage5b2a,16,16.0,reward_cap_16,21,dose,0.00041253058589063585,0.0007570539019070566,0.000363975326763466,0.0007570539019070566,0.0078125,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,15,2.5844471441098743e-05,4.74283813389272e-05,2.2788415490046136e-05,4.74283813389272e-05,0.00048828125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,reward_only,0,2.442454248155487,23,0.37,191,6,0.17,2,3774856975385707030,0,0.0,201,16
0.0001149044871084356,0.00021086651364272046,2.5576824672978804e-05,0.00021086651364272046,0.00048828125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200,stage5b2a,16,16.0,reward_cap_16,22,dose,0.0018384534632787108,0.0033738305792212486,0.00040922436164692044,0.0033738305792212486,0.0078125,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,15,0.0001149044871084356,0.00021086651364272046,2.5576824672978804e-05,0.00021086651364272046,0.00048828125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,reward_only,0,2.168556213894391,23,0.435,191,6,0.115,2,8961498156758075763,0,0.0,201,16
9.323318231061395e-07,1.7109647808135437e-06,2.4817331677822824e-07,1.7109647808135437e-06,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200,stage5b2a,16,16.0,reward_cap_16,23,dose,7.678531943611233e-08,1.409122489803849e-07,8.539457212464185e-07,1.409122489803849e-07,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,15,9.323318231061395e-07,1.7109647808135437e-06,2.4817331677822824e-07,1.7109647808135437e-06,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,reward_only,0,2.932782778795561,22,0.175,134,4,0.19,2,5442662038411895877,0,0.0,201,16
7.951441273755023e-07,1.459205427331437e-06,1.3634508754508057e-07,1.459205427331437e-06,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200,stage5b2a,16,16.0,reward_cap_16,24,dose,3.26715436926861e-08,5.995705976147292e-08,7.954942304877477e-08,5.995705976147292e-08,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,15,7.951441273755023e-07,1.459205427331437e-06,1.3634508754508057e-07,1.459205427331437e-06,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,reward_only,0,2.08307200619762,23,0.485,191,6,0.125,2,4665359775897595017,0,0.0,201,16
1.979056667860985e-08,3.6318580741347833e-08,9.427260194298836e-08,3.6318580741347833e-08,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200,stage5b2a,16,16.0,reward_cap_16,25,dose,4.752479743075355e-09,8.721493749419551e-09,1.4486115560430335e-06,8.721493749419551e-09,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,15,1.979056667860985e-08,3.6318580741347833e-08,9.427260194298836e-08,3.6318580741347833e-08,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,reward_only,0,2.5182362824028,23,0.325,191,6,0.165,2,7193474181366871580,0,0.0,201,16
3.7085320793829937e-07,6.80569802070409e-07,7.076758030505293e-08,6.80569802070409e-07,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200,stage5b2a,16,16.0,reward_cap_16,26,dose,3.769045520130021e-09,6.916749839547265e-09,6.754335402092693e-08,6.916749839547265e-09,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,15,3.7085320793829937e-07,6.80569802070409e-07,7.076758030505293e-08,6.80569802070409e-07,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,reward_only,0,2.2703336645906917,23,0.47,191,6,0.175,2,7781069448320345325,0,0.0,201,16
0.00018525658803189592,0.0003399728645847133,3.217558115365868e-05,0.0003399728645847133,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200,stage5b2a,16,16.0,reward_cap_16,27,dose,1.580357604780147e-07,2.9001864731981186e-07,6.607681370951468e-07,2.9001864731981186e-07,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,15,0.00018525658803189592,0.0003399728645847133,3.217558115365868e-05,0.0003399728645847133,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,reward_only,0,2.1679802996294044,23,0.42,191,6,0.105,2,2373652072698814650,0,0.0,201,16
