arm,replay/abandoned,replay/active_goals,replay/admitted,replay/chunks,replay/episodes,replay/episodes_seen,replay/goal_0/episodes,replay/goal_0/sampled,replay/goal_0/sampled_total,replay/goal_0/transitions,replay/goal_1/episodes,replay/goal_1/sampled,replay/goal_1/sampled_total,replay/goal_1/transitions,replay/goal_2/episodes,replay/goal_2/sampled,replay/goal_2/sampled_total,replay/goal_2/transitions,replay/goal_3/episodes,replay/goal_3/sampled,replay/goal_3/sampled_total,replay/goal_3/transitions,replay/goal_4/episodes,replay/goal_4/sampled,replay/goal_4/sampled_total,replay/goal_4/transitions,replay/goal_5/episodes,replay/goal_5/sampled,replay/goal_5/sampled_total,replay/goal_5/transitions,replay/inserts,replay/items,replay/ram_gb,replay/rejected,replay/replaced,replay/replay_ratio,replay/samples,replay/sampling/current_fraction,replay/sampling/current_group,replay/sampling/is_current_old,replay/streams,replay/updates,seed,step
uniform_reservoir,0.0,2.0,236.0,0.0,1952.0,4745.0,1000.0,11863.0,247616.0,52209.0,952.0,11793.0,47400.0,95242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23650.0,147451.0,1.6925237840041518,0.0,0.0,32.008118393234675,23656.0,0.5,1.0,0.0,1.0,0.0,1,295250
uniform_reservoir,0.0,2.0,219.0,0.0,2000.0,4984.0,1000.0,11685.0,259301.0,52209.0,1000.0,11859.0,59259.0,99767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23550.0,151976.0,1.7444642260670662,20.0,171.0,31.99184713375796,23544.0,0.5,1.0,0.0,1.0,0.0,1,318800
uniform_reservoir,0.0,2.0,177.0,0.0,2000.0,5220.0,1000.0,11723.0,271024.0,52209.0,1000.0,11909.0,71168.0,99756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23630.0,151965.0,1.7443379620090127,59.0,177.0,32.0027084214981,23632.0,0.5,1.0,0.0,0.0,0.0,1,342430
uniform_reservoir,0.0,2.0,164.0,0.0,2000.0,5455.0,1000.0,11961.0,282985.0,52209.0,1000.0,11743.0,82911.0,99755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23700.0,151964.0,1.7443264834582806,71.0,164.0,32.00540084388186,23704.0,0.5,1.0,0.0,1.0,0.0,1,366130
uniform_reservoir,0.0,2.0,133.0,0.0,2000.0,5689.0,1000.0,11886.0,294871.0,52209.0,1000.0,11722.0,94633.0,99847.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23610.0,152056.0,1.745382510125637,101.0,133.0,31.99728928420161,23608.0,0.5,1.0,0.0,1.0,0.0,1,389740
uniform_reservoir,1.0,3.0,286.0,0.0,2243.0,6033.0,1000.0,13311.0,308182.0,52209.0,1000.0,12915.0,107548.0,99847.0,243.0,7902.0,7902.0,23859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34120.0,175915.0,2.0192492520436645,58.0,43.0,32.00750293083236,34128.0,0.5,2.0,0.0,1.0,0.0,1,423860
uniform_reservoir,0.0,3.0,233.0,0.0,2476.0,6266.0,1000.0,7821.0,316003.0,52209.0,1000.0,7960.0,115508.0,99847.0,476.0,7715.0,15617.0,47310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23500.0,199366.0,2.2884327452629805,0.0,0.0,31.994553191489363,23496.0,0.5,2.0,0.0,1.0,0.0,1,447360
uniform_reservoir,0.0,3.0,238.0,0.0,2714.0,6504.0,1000.0,7722.0,323725.0,52209.0,1000.0,7866.0,123374.0,99847.0,714.0,7892.0,23509.0,70790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23480.0,222846.0,2.5579491164535284,0.0,0.0,32.0,23480.0,0.5,2.0,0.0,1.0,0.0,1,470840
uniform_reservoir,0.0,3.0,233.0,0.0,2947.0,6737.0,1000.0,7932.0,331657.0,52209.0,1000.0,7906.0,131280.0,99847.0,947.0,7634.0,31143.0,94258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23470.0,246314.0,2.8273277450352907,0.0,0.0,32.0027268853856,23472.0,0.5,2.0,0.0,1.0,0.0,1,494310
uniform_reservoir,0.0,3.0,226.0,0.0,3000.0,6973.0,1000.0,7854.0,339511.0,52209.0,1000.0,7809.0,139089.0,99847.0,1000.0,7697.0,38840.0,99481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23360.0,251537.0,2.887280215509236,10.0,173.0,32.0,23360.0,0.5,2.0,0.0,1.0,0.0,1,517670
uniform_reservoir,0.0,3.0,178.0,0.0,3000.0,7212.0,1000.0,7864.0,347375.0,52209.0,1000.0,7843.0,146932.0,99847.0,1000.0,7717.0,46557.0,99303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23420.0,251359.0,2.8852370334789157,61.0,178.0,32.005465414175916,23424.0,0.5,2.0,0.0,1.0,0.0,1,541090
uniform_reservoir,0.0,3.0,157.0,0.0,3000.0,7456.0,1000.0,7850.0,355225.0,52209.0,1000.0,7748.0,154680.0,99847.0,1000.0,7922.0,54479.0,98838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23520.0,250894.0,2.8798995073884726,87.0,157.0,32.0,23520.0,0.5,2.0,0.0,1.0,0.0,1,564610
uniform_reservoir,0.0,3.0,454.0,0.0,3000.0,8421.0,1000.0,7852.0,363077.0,52209.0,1000.0,7770.0,162450.0,99847.0,1000.0,7754.0,62233.0,71889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23380.0,223945.0,2.5705640437081456,511.0,454.0,31.9945252352438,23376.0,0.5,2.0,0.0,1.0,0.0,1,587990
uniform_reservoir,1.0,4.0,387.0,0.0,3234.0,9077.0,1000.0,9792.0,372869.0,52209.0,1000.0,10016.0,172466.0,99847.0,1000.0,9993.0,72226.0,66123.0,234.0,5951.0,5951.0,23634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35740.0,241813.0,2.7756627881899476,269.0,153.0,32.010744264129826,35752.0,0.5,3.0,0.0,1.0,0.0,1,623730
uniform_reservoir,0.0,4.0,232.0,0.0,3466.0,9309.0,1000.0,5741.0,378610.0,52209.0,1000.0,5841.0,178307.0,99847.0,1000.0,5897.0,78123.0,66123.0,466.0,5857.0,11808.0,47066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23340.0,265245.0,3.044628188945353,0.0,0.0,31.99451585261354,23336.0,0.5,3.0,0.0,1.0,0.0,1,647070
uniform_reservoir,0.0,4.0,231.0,0.0,3697.0,9540.0,1000.0,5916.0,384526.0,52209.0,1000.0,5824.0,184131.0,99847.0,1000.0,5818.0,83941.0,66123.0,697.0,5762.0,17570.0,70386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23320.0,288565.0,3.3123079920187593,0.0,0.0,32.0,23320.0,0.5,3.0,0.0,1.0,0.0,1,670390
uniform_reservoir,0.0,4.0,232.0,0.0,3929.0,9772.0,1000.0,5841.0,390367.0,52209.0,1000.0,5783.0,189914.0,99847.0,1000.0,5912.0,89853.0,66123.0,929.0,5728.0,23298.0,93576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23260.0,311755.0,3.578495583496988,0.0,0.0,32.005503009458295,23264.0,0.5,3.0,0.0,1.0,0.0,1,693650
uniform_reservoir,0.0,4.0,219.0,0.0,4000.0,10003.0,1000.0,5717.0,396084.0,52209.0,1000.0,5860.0,195774.0,99847.0,1000.0,5928.0,95781.0,66123.0,1000.0,5743.0,29041.0,100773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23250.0,318952.0,3.661106713116169,12.0,148.0,31.997247311827955,23248.0,0.5,3.0,0.0,1.0,0.0,1,716900
uniform_reservoir,0.0,4.0,177.0,0.0,4000.0,10233.0,1000.0,5893.0,401977.0,52209.0,1000.0,5760.0,201534.0,99847.0,1000.0,5841.0,101622.0,66123.0,1000.0,5778.0,34819.0,100773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23270.0,318952.0,3.661106713116169,53.0,177.0,32.00275032230339,23272.0,0.5,3.0,0.0,1.0,0.0,1,740170
uniform_reservoir,0.0,4.0,159.0,0.0,4000.0,10463.0,1000.0,5743.0,407720.0,52209.0,1000.0,5804.0,207338.0,99847.0,1000.0,5910.0,107532.0,66123.0,1000.0,5783.0,40602.0,100773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23240.0,318952.0,3.661106713116169,71.0,159.0,32.0,23240.0,0.5,3.0,0.0,1.0,0.0,1,763410
uniform_reservoir,0.0,4.0,129.0,0.0,4000.0,10693.0,1000.0,5675.0,413395.0,52209.0,1000.0,5697.0,213035.0,99847.0,1000.0,5953.0,113485.0,66123.0,1000.0,5819.0,46421.0,100709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23150.0,318888.0,3.6603720858693123,101.0,129.0,31.99170626349892,23144.0,0.5,3.0,0.0,1.0,0.0,1,786560
uniform_reservoir,0.0,1.0,789.0,0.0,789.0,789.0,789.0,23216.0,23216.0,23422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23460.0,23422.0,0.26885061524808407,0.0,0.0,31.667178175618073,23216.0,0.5,0.0,0.0,1.0,0.0,2,23460
uniform_reservoir,0.0,1.0,233.0,0.0,1000.0,1022.0,1000.0,23592.0,46808.0,45841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23590.0,45841.0,0.526188244111836,0.0,22.0,32.00271301398898,23592.0,0.5,0.0,0.0,1.0,0.0,2,47050
uniform_reservoir,0.0,1.0,321.0,0.0,1000.0,1410.0,1000.0,23648.0,70456.0,50433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23650.0,50433.0,0.5788977490738034,67.0,321.0,31.997293868921776,23648.0,0.5,0.0,0.0,1.0,0.0,2,70700
uniform_reservoir,0.0,1.0,686.0,0.0,1000.0,2790.0,1000.0,23592.0,94048.0,33997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23590.0,33997.0,0.39023628924041986,694.0,686.0,32.00271301398898,23592.0,0.5,0.0,0.0,1.0,0.0,2,94290
uniform_reservoir,0.0,1.0,502.0,0.0,1000.0,4444.0,1000.0,23600.0,117648.0,26076.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23600.0,26076.0,0.2993146888911724,1152.0,502.0,32.0,23600.0,0.5,0.0,0.0,1.0,0.0,2,117890
uniform_reservoir,0.0,1.0,279.0,0.0,1000.0,5805.0,1000.0,23616.0,141264.0,23663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23620.0,23663.0,0.2716169459745288,1082.0,279.0,31.99458086367485,23616.0,0.5,0.0,0.0,1.0,0.0,2,141510
uniform_reservoir,0.0,1.0,281.0,0.0,1000.0,7449.0,1000.0,23664.0,164928.0,21525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23660.0,21525.0,0.2470758045092225,1363.0,281.0,32.00540997464074,23664.0,0.5,0.0,0.0,1.0,0.0,2,165170
uniform_reservoir,0.0,1.0,223.0,0.0,1000.0,9296.0,1000.0,23448.0,188376.0,19459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23450.0,19459.0,0.22336111869663,1624.0,223.0,31.99727078891258,23448.0,0.5,0.0,0.0,1.0,0.0,2,188620
uniform_reservoir,0.0,2.0,327.0,0.0,1243.0,10418.0,1000.0,23624.0,212000.0,18786.0,243.0,11872.0,11872.0,24028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35480.0,42814.0,0.491442671045661,795.0,84.0,32.014430665163474,35496.0,0.5,1.0,0.0,1.0,0.0,2,224100
uniform_reservoir,0.0,2.0,235.0,0.0,1478.0,10653.0,1000.0,11691.0,223691.0,18786.0,478.0,11949.0,23821.0,47730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23640.0,66516.0,0.7635072804987431,0.0,0.0,32.0,23640.0,0.5,1.0,0.0,1.0,0.0,2,247740
uniform_reservoir,0.0,2.0,234.0,0.0,1712.0,10887.0,1000.0,11869.0,235560.0,18786.0,712.0,11763.0,35584.0,71291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23630.0,90077.0,1.033953414298594,0.0,0.0,32.0027084214981,23632.0,0.5,1.0,0.0,1.0,0.0,2,271370
uniform_reservoir,0.0,2.0,234.0,0.0,1946.0,11121.0,1000.0,11781.0,247341.0,18786.0,946.0,11763.0,47347.0,94892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23550.0,113678.0,1.3048586901277304,0.0,0.0,31.99184713375796,23544.0,0.5,1.0,0.0,1.0,0.0,2,294920
uniform_reservoir,0.0,2.0,220.0,0.0,2000.0,11353.0,1000.0,11779.0,259120.0,18786.0,1000.0,11717.0,59064.0,100448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23490.0,119234.0,1.3686335179954767,12.0,166.0,32.00817369093231,23496.0,0.5,1.0,0.0,1.0,0.0,2,318410
uniform_reservoir,0.0,2.0,169.0,0.0,2000.0,11586.0,1000.0,11884.0,271004.0,18786.0,1000.0,11636.0,70700.0,100500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23520.0,119286.0,1.3692304026335478,64.0,169.0,32.0,23520.0,0.5,1.0,0.0,1.0,0.0,2,341930
uniform_reservoir,0.0,2.0,155.0,0.0,2000.0,11825.0,1000.0,11815.0,282819.0,18786.0,1000.0,11809.0,82509.0,100365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23630.0,119151.0,1.3676807982847095,84.0,155.0,31.991874735505714,23624.0,0.5,1.0,0.0,1.0,0.0,2,365560
uniform_reservoir,0.0,2.0,131.0,0.0,2000.0,12065.0,1000.0,11816.0,294635.0,18786.0,1000.0,11800.0,94309.0,100304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23610.0,119090.0,1.3669806066900492,109.0,131.0,32.00813214739517,23616.0,0.5,1.0,0.0,1.0,0.0,2,389170
uniform_reservoir,1.0,3.0,1115.0,0.0,3000.0,13235.0,1000.0,13488.0,308123.0,18786.0,1000.0,13158.0,107467.0,100213.0,1000.0,8106.0,8106.0,22133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34750.0,141132.0,1.6199908219277859,55.0,115.0,32.00184172661871,34752.0,0.5,2.0,0.0,1.0,0.0,2,423920
uniform_reservoir,0.0,3.0,230.0,0.0,3000.0,13517.0,1000.0,7769.0,315892.0,18786.0,1000.0,7719.0,115186.0,100213.0,1000.0,7832.0,15938.0,33891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23320.0,152890.0,1.7549556214362383,52.0,230.0,32.0,23320.0,0.5,2.0,0.0,1.0,0.0,2,447240
uniform_reservoir,0.0,3.0,155.0,0.0,3000.0,13751.0,1000.0,7840.0,323732.0,18786.0,1000.0,7987.0,123173.0,100213.0,1000.0,7637.0,23575.0,43506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23460.0,162505.0,1.8653218867257237,79.0,155.0,32.00545609548167,23464.0,0.5,2.0,0.0,1.0,0.0,2,470700
uniform_reservoir,0.0,3.0,143.0,0.0,3000.0,13984.0,1000.0,7937.0,331669.0,18786.0,1000.0,7801.0,130974.0,100213.0,1000.0,7750.0,31325.0,51071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23490.0,170070.0,1.9521571230143309,90.0,143.0,31.997275436355896,23488.0,0.5,2.0,0.0,1.0,0.0,2,494190
uniform_reservoir,0.0,3.0,132.0,0.0,3000.0,14217.0,1000.0,7801.0,339470.0,18786.0,1000.0,7821.0,138795.0,100213.0,1000.0,7826.0,39151.0,56317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23450.0,175316.0,2.012373600155115,101.0,132.0,31.99727078891258,23448.0,0.5,2.0,0.0,1.0,0.0,2,517640
uniform_reservoir,0.0,3.0,120.0,0.0,3000.0,14450.0,1000.0,7779.0,347249.0,18786.0,1000.0,7801.0,146596.0,100213.0,1000.0,7964.0,47115.0,61508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23540.0,180507.0,2.071958757005632,113.0,120.0,32.0054375531011,23544.0,0.5,2.0,0.0,1.0,0.0,2,541180
uniform_reservoir,0.0,3.0,93.0,0.0,3000.0,14683.0,1000.0,7876.0,355125.0,18786.0,1000.0,7757.0,154353.0,100213.0,1000.0,7903.0,55018.0,64902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23540.0,183901.0,2.1109169581905007,140.0,93.0,31.994562446898897,23536.0,0.5,2.0,0.0,1.0,0.0,2,564720
uniform_reservoir,0.0,3.0,79.0,0.0,3000.0,14914.0,1000.0,7742.0,362867.0,18786.0,1000.0,7745.0,162098.0,100213.0,1000.0,7889.0,62907.0,67280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23370.0,186279.0,2.1382129518315196,152.0,79.0,32.00821566110398,23376.0,0.5,2.0,0.0,1.0,0.0,2,588090
uniform_reservoir,1.0,4.0,269.0,0.0,3235.0,15267.0,1000.0,9984.0,372851.0,18786.0,1000.0,9784.0,171882.0,100213.0,1000.0,10105.0,73012.0,68019.0,235.0,5839.0,5839.0,23735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35710.0,210753.0,2.4191390024498105,84.0,34.0,32.001792215065805,35712.0,0.5,3.0,0.0,1.0,0.0,2,623800
uniform_reservoir,0.0,4.0,231.0,0.0,3466.0,15498.0,1000.0,5801.0,378652.0,18786.0,1000.0,5818.0,177700.0,100213.0,1000.0,5899.0,78911.0,68019.0,466.0,5786.0,11625.0,47066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23300.0,234084.0,2.68694506958127,0.0,0.0,32.00549356223176,23304.0,0.5,3.0,0.0,1.0,0.0,2,647100
uniform_reservoir,0.0,4.0,230.0,0.0,3696.0,15728.0,1000.0,5787.0,384439.0,18786.0,1000.0,5828.0,183528.0,100213.0,1000.0,5837.0,84748.0,68019.0,696.0,5764.0,17389.0,70296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23220.0,257314.0,2.953591803088784,0.0,0.0,31.994487510766582,23216.0,0.5,3.0,0.0,1.0,0.0,2,670320
uniform_reservoir,0.0,4.0,230.0,0.0,3926.0,15958.0,1000.0,5847.0,390286.0,18786.0,1000.0,5759.0,189287.0,100213.0,1000.0,5902.0,90650.0,68019.0,926.0,5708.0,23097.0,93526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23210.0,280544.0,3.220238536596298,0.0,0.0,32.008272296423954,23216.0,0.5,3.0,0.0,1.0,0.0,2,693530
uniform_reservoir,0.0,4.0,217.0,0.0,4000.0,16187.0,1000.0,5835.0,396121.0,18786.0,1000.0,5755.0,195042.0,100213.0,1000.0,5848.0,96498.0,68019.0,1000.0,5730.0,28827.0,101000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23170.0,288018.0,3.306029224768281,12.0,143.0,31.997237807509713,23168.0,0.5,3.0,0.0,1.0,0.0,2,716700
uniform_reservoir,0.0,4.0,186.0,0.0,4000.0,16416.0,1000.0,5768.0,401889.0,18786.0,1000.0,5779.0,200821.0,100213.0,1000.0,5768.0,102266.0,68019.0,1000.0,5861.0,34688.0,101000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23180.0,288018.0,3.306029224768281,43.0,186.0,31.994477998274373,23176.0,0.5,3.0,0.0,1.0,0.0,2,739880
uniform_reservoir,0.0,4.0,164.0,0.0,4000.0,16647.0,1000.0,5794.0,407683.0,18786.0,1000.0,5854.0,206675.0,100213.0,1000.0,5775.0,108041.0,68019.0,1000.0,5817.0,40505.0,101000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23240.0,288018.0,3.306029224768281,67.0,164.0,32.0,23240.0,0.5,3.0,0.0,1.0,0.0,2,763120
uniform_reservoir,0.0,4.0,139.0,0.0,4000.0,16876.0,1000.0,5746.0,413429.0,18786.0,1000.0,5753.0,212428.0,100213.0,1000.0,5877.0,113918.0,68019.0,1000.0,5800.0,46305.0,101000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23170.0,288018.0,3.306029224768281,90.0,139.0,32.00828657747087,23176.0,0.5,3.0,0.0,1.0,0.0,2,786290
