arm,seed,step,train/batch_goal/0,train/batch_goal/1,train/batch_goal/2,train/batch_goal/3,train/batch_goal/4,train/batch_goal/5,train/loss_by_goal/0/con,train/loss_by_goal/0/dyn,train/loss_by_goal/0/image,train/loss_by_goal/0/policy,train/loss_by_goal/0/rep,train/loss_by_goal/0/repval,train/loss_by_goal/0/rew,train/loss_by_goal/0/value,train/loss_by_goal/1/con,train/loss_by_goal/1/dyn,train/loss_by_goal/1/image,train/loss_by_goal/1/policy,train/loss_by_goal/1/rep,train/loss_by_goal/1/repval,train/loss_by_goal/1/rew,train/loss_by_goal/1/value,train/loss_by_goal/2/con,train/loss_by_goal/2/dyn,train/loss_by_goal/2/image,train/loss_by_goal/2/policy,train/loss_by_goal/2/rep,train/loss_by_goal/2/repval,train/loss_by_goal/2/rew,train/loss_by_goal/2/value,train/loss_by_goal/3/con,train/loss_by_goal/3/dyn,train/loss_by_goal/3/image,train/loss_by_goal/3/policy,train/loss_by_goal/3/rep,train/loss_by_goal/3/repval,train/loss_by_goal/3/rew,train/loss_by_goal/3/value,train/loss_by_goal/4/con,train/loss_by_goal/4/dyn,train/loss_by_goal/4/image,train/loss_by_goal/4/policy,train/loss_by_goal/4/rep,train/loss_by_goal/4/repval,train/loss_by_goal/4/rew,train/loss_by_goal/4/value,train/loss_by_goal/5/con,train/loss_by_goal/5/dyn,train/loss_by_goal/5/image,train/loss_by_goal/5/policy,train/loss_by_goal/5/rep,train/loss_by_goal/5/repval,train/loss_by_goal/5/rew,train/loss_by_goal/5/value
current_old_50_50,2,318750,0.4941201353637902,0.5058798646362098,0.0,0.0,0.0,0.0,0.03546922852343513,6.921008576233375,1.7774289925893147,-5.918537937846871e-07,6.921008576233375,1.3025463284978205,0.034066843580220406,0.7692772414478554,0.020782692067312508,6.239880138847428,4.881095291777513,-0.0005074782861357422,6.239880138847428,1.1430254571833183,0.00027734301589480185,1.092757068017211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_old_50_50,2,342360,0.5019484920365977,0.49805150796340225,0.0,0.0,0.0,0.0,0.0354921421593466,6.863292602473136,1.6998559090696082,1.4370233327150613e-05,6.863292602473136,1.2931736769089655,0.03350688234262704,0.7581633511275527,0.0206285374506081,5.909009750355547,4.030530209159172,-0.0001576322400626245,5.909009750355547,0.9150350229471912,0.0002623088400810664,0.8251382058826554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_old_50_50,2,365950,0.4993218040013564,0.5006781959986436,0.0,0.0,0.0,0.0,0.035660277755230556,6.814511253212055,1.6438192491532988,-6.078514958290201e-06,6.814511253212055,1.2858525288634561,0.03383310625281673,0.7561500559887185,0.020792010761026852,6.000193104415717,3.7820664200591976,-0.00039366523421760865,6.000193104415717,0.9846777498479534,0.0002624710392910178,0.9668800977073552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_old_50_50,2,389510,0.49745331069609505,0.5025466893039049,0.0,0.0,0.0,0.0,0.03560312675258401,6.743075993834205,1.6031544567773621,3.2089375373962176e-05,6.743075993834205,1.2821506569260046,0.033453382176314356,0.7532028706652604,0.020726727703127674,6.145504800937374,3.4385109993997576,-0.00012830327593900363,6.145504800937374,1.0585037039678247,0.00033308624007140326,1.006848568994242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_old_50_50,2,423800,0.24890719569603229,0.2511348352387357,0.499957969065232,0.0,0.0,0.0,0.031720882607968404,6.316979551603911,1.5165781781588454,-1.8775318507205347e-05,6.316979551603911,1.1487807751343246,0.02949961148180484,0.671567898792313,0.018806655646352536,5.896765000682271,3.365635798879534,-0.0004788850974205299,5.896765000682271,0.9030921490964428,8.603205050256341e-05,0.8671294162857829,0.02240750775187105,5.339628925079777,2.0872765884514854,-0.0006864544077038531,5.339628925079777,1.0392003051771281,5.918540558975334e-06,0.9954478807030865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_old_50_50,2,447260,0.25519945448346404,0.24727241732015,0.497528128196386,0.0,0.0,0.0,0.03327499215414591,6.339436364547815,1.525386205680371,-2.318121424026387e-05,6.339436364547815,1.147391916357776,0.03170579800282556,0.6647409441180088,0.01866975889255112,5.621420868785155,3.0697814790977174,-0.0007616419198481413,5.621420868785155,1.0802449812630601,6.477992292733171e-05,1.0750753467821887,0.021631493333166996,5.3123547474841315,1.7013380635203332,-0.0010998469045004962,5.3123547474841315,1.1681863399564794,4.102960198059898e-06,1.1649832770030246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_old_50_50,2,470770,0.24978734263354882,0.24859646138142225,0.5016161959850289,0.0,0.0,0.0,0.03268735620246103,6.350422799648092,1.5076603234300974,8.629651667957005e-07,6.350422799648092,1.1380509736486015,0.030176429121374644,0.644693929906117,0.018720625417117522,5.3700172867893405,2.777725230989893,-0.000599896569638256,5.3700172867893405,0.6011469843599333,0.00020399863965829017,0.5991661071108084,0.021456604975574518,5.2509239536842225,1.4887822872726801,-0.0007697834052844379,5.2509239536842225,0.6348981733588225,1.6053765039019483e-06,0.6371194648474972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_old_50_50,2,494230,0.2471862210095498,0.2520037517053206,0.5008100272851296,0.0,0.0,0.0,0.031943448344029554,6.277984225489758,1.4738033154895491,-4.616812938363817e-05,6.277984225489758,1.1346148145353323,0.029645356347700255,0.6465309703948756,0.018923118114623903,5.364956144299383,2.552693118975278,-0.00043605139906137267,5.364956144299383,0.2538169176504524,8.338255883508367e-05,0.2511776364668899,0.02156735851402721,5.1137648884303575,1.3294758190277653,-0.0005454108264309218,5.1137648884303575,0.2580867904971518,9.500782926190318e-07,0.2583136416255086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_old_50_50,2,517400,0.2515970303867403,0.2473238950276243,0.5010790745856354,0.0,0.0,0.0,0.03334808471748986,6.344127614894954,1.4742039324746605,-1.650981797311837e-05,6.344127614894954,1.1308879189152086,0.030241010317408952,0.6363621101205273,0.019044887270644635,5.141406111995489,2.359187116331899,-0.000268376835884054,5.141406111995489,0.10630912016253939,0.00020892207494441252,0.05868238542526086,0.041682462265215894,6.152419104266562,1.2858103987508716,-0.000326128671578586,6.152419104266562,0.038681330524631956,1.342502382486749e-05,0.02759264077320251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_old_50_50,2,540850,0.2491899727148704,0.24735675306957708,0.5034532742155525,0.0,0.0,0.0,0.033551699370730256,6.313031777149984,1.4445071555826543,1.81606762526751e-05,6.313031777149984,1.1290111995288163,0.02954775079379551,0.6429726644832067,0.018884277679559764,5.0248015217615185,2.2162175494313523,-6.194054305532398e-06,5.0248015217615185,0.8634968389303387,0.0003647651011758951,0.8040003746323603,0.06571622003418727,7.498585983155369,1.3097465487570588,0.00018189056123287873,7.498585983155369,0.6151798518125532,9.805276226620314e-06,0.7024311715527184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_old_50_50,2,564340,0.25570504087193463,0.2510217983651226,0.49327316076294275,0.0,0.0,0.0,0.032161749733804805,6.278263344508101,1.4433774814334488,1.8455453761437775e-05,6.278263344508101,1.1345674311310783,0.029414156253216812,0.6361608365576014,0.01859754276251273,4.926065616370547,2.03894878265623,0.00028766063188200984,4.926065616370547,1.3542548146718043,0.00015107500588968406,1.2376815405768171,0.05939458627114199,6.8494683761525215,1.1976599666906638,0.0015180579992952754,6.8494683761525215,1.4547057509300494,5.946018193439728e-06,1.2243853431875114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_old_50_50,2,587790,0.24803821221426134,0.24769703172978505,0.5042647560559536,0.0,0.0,0.0,0.03222241160958365,6.136030887752131,1.389979138304373,5.0373869378704654e-05,6.136030887752131,1.16007986680024,0.029554623212972555,0.6774210678823407,0.01892481768756078,4.948811291509503,1.9425972740968842,-0.0026866619049665617,4.948811291509503,1.161042521631136,0.00013790544291310947,1.0609487430384767,0.05558674978819958,6.380382231989236,1.1092750522381452,0.0026917324895406034,6.380382231989236,2.095481740863036,3.553200156709369e-06,1.1994466825135126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_old_50_50,2,623860,0.170481220657277,0.1636066398390342,0.16603789403085178,0.49987424547283704,0.0,0.0,0.029163502110511885,5.553536234607159,1.3206423493058468,3.2315471618915014e-05,5.553536234607159,1.0043525083164173,0.027047757906621218,0.5694244435865314,0.015867614450893852,4.571867074085353,1.9891323758143056,-0.0013024643534886738,4.571867074085353,0.9318641679527614,0.00016789589477378636,0.8139319674809614,0.04217707365876192,5.262721616337557,1.0667879926946482,0.00041268028340790073,5.262721616337557,1.2696301345254335,3.22163514588734e-06,0.8146739435287869,0.020665216648177883,3.409823487861935,1.4085424154757014,-0.0007580024741266574,3.409823487861935,1.1610668428706932,4.430366949866203e-05,1.0665692812160388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_old_50_50,2,647290,0.16750597473540457,0.16579890747695458,0.16720723796517584,0.499487879822465,0.0,0.0,0.028665976150526695,5.4037710443296785,1.2817171912483893,1.601346702107495e-05,5.4037710443296785,0.9895548451146237,0.026133043467191492,0.5717630933966398,0.01615364643843376,4.383840922081824,1.7258382687347056,-0.00023815623436553937,4.383840922081824,0.8536539189275844,0.0002576385300203833,0.8087547222891941,0.04161038218188831,5.035651986531407,0.9570776318610427,0.0001562266464356327,5.035651986531407,1.0742167214376197,4.133404822636905e-06,0.7550734129526705,0.020462275095749487,3.1947811196061195,0.7826808205681394,-0.00029756938660868736,3.1947811196061195,1.0819984156245377,8.08579237849363e-06,1.0233443188622529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_old_50_50,2,670600,0.1695846206659801,0.16984208719533128,0.1644782011671816,0.49609509097150706,0.0,0.0,0.02755631579273536,5.358139557565073,1.2644366613581874,3.785788631902505e-06,5.358139557565073,0.982886796672034,0.02519153402508968,0.5579178026332873,0.016057457705180217,4.278672678872478,1.6316743828931748,-0.0002800459758499955,4.278672678872478,0.5991445399930786,0.00018152236808560723,0.5489305712760948,0.040138208620963824,4.833945859554826,0.9066616399152926,9.823827856606055e-05,4.833945859554826,0.7491598253013996,3.5448614390821585e-06,0.5496616937677925,0.020452962527764528,3.1912822108312935,0.6631927362426098,-0.000534036795973866,3.1912822108312935,0.7957970824615677,5.260154757138626e-06,0.7657202490663921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_old_50_50,2,693960,0.16673801369863014,0.16519691780821918,0.16485445205479451,0.5032106164383562,0.0,0.0,0.028676626379027556,5.413678887241507,1.2539337296294022,-5.1904045016636414e-06,5.413678887241507,0.9929562163679567,0.02556237018308808,0.5736632681770684,0.015751196032594124,4.195881902110087,1.5369842873146273,0.0005865788468154216,4.195881902110087,0.9257915432424578,0.00011184419717302287,0.8736888654530048,0.040804708144971974,4.902037235318798,0.8950737048552869,1.4093519334956575e-05,4.902037235318798,0.9410152479189716,2.183551530585175e-06,0.8831915100551632,0.020428033556457455,3.1466729531141175,0.573410414217984,1.6028026005550577e-05,3.1466729531141175,1.2416142215722636,3.508469947306652e-06,1.2078918539804138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_old_50_50,2,717220,0.16789889958734525,0.16639442916093536,0.16686726272352131,0.4988394085281981,0.0,0.0,0.027353529093922864,5.202151869071399,1.210156825223766,2.745990477641958e-05,5.202151869071399,0.9629439147294305,0.024562850159207412,0.5479497505708033,0.01618285955761289,4.175489038065014,1.4777431334464963,-0.00042285448088549317,4.175489038065014,0.8203940118113443,0.0001169645902429334,0.8165209117913017,0.040151655585588336,4.699931489388257,0.8377384342025181,0.0004834944440124753,4.699931489388257,1.0416389102989903,2.137966778281708e-06,0.8299697363925931,0.020422658979754378,3.0776997801772175,0.5255571370162941,-0.0002538414565658839,3.0776997801772175,0.9475644327638648,2.5377971047034974e-06,0.9700586427684663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_old_50_50,2,740520,0.16723901098901098,0.16981456043956045,0.16152987637362637,0.5014165521978022,0.0,0.0,0.027677800787797014,5.273761422874836,1.2071192171015255,6.62286715021216e-05,5.273761422874836,0.9706646974229223,0.024777354725136373,0.5598735178329541,0.01591127243399579,3.984679317326991,1.378410965554764,-9.342378833276688e-05,3.984679317326991,0.8964494714247329,0.00010319361262114999,0.8181133020751097,0.039520944484028514,4.5845716294760885,0.8166145698850524,0.0004566956386273216,4.5845716294760885,1.1167081686166616,1.485303519837409e-06,0.8332367671428473,0.020430268911046108,3.0558478071221282,0.507168183162051,-0.001093402312866099,3.0558478071221282,1.2102452989790466,1.2949180352921438e-06,1.1607537541108637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_old_50_50,2,763770,0.16258169934640523,0.1693326453388373,0.16696766425868592,0.5011179910560716,0.0,0.0,0.027590202461091316,5.185199483547335,1.1779080895283478,5.062588600956435e-05,5.185199483547335,0.9401868085784112,0.024727068574499144,0.5298125342913498,0.016201340072792465,4.027741520602473,1.363304826513953,-1.5257763830451983e-05,4.027741520602473,0.979610171418933,5.814810000030714e-05,0.9044500795434257,0.039618479562099955,4.613663553453451,0.7920299219111725,0.0006388830470683312,4.613663553453451,1.2607051380975656,1.4344152358155755e-06,0.9151997461243515,0.020433222580897182,2.9523361984052157,0.4504000663675309,-0.0001229917196753386,2.9523361984052157,1.3627766083924682,8.29859696259826e-07,1.3376883810477689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_old_50_50,2,787060,0.1655788388869804,0.16742528340776366,0.16673823428375129,0.5002576434215046,0.0,0.0,0.027953404485309138,5.203887707259146,1.1632378443087634,3.7755395470204544e-05,5.203887707259146,0.9624707951389281,0.025340641348352455,0.5440828016546738,0.01584766046164864,3.883128758600511,1.299649259648201,-0.00014723803459162647,3.883128758600511,0.9348495303151207,0.00016538158340324475,0.8632764977427619,0.04022909124096781,4.6912214934150205,0.7926067044233506,0.000958793244073772,4.6912214934150205,1.333115205777875,2.394315786084134e-06,0.817406239029633,0.02040970384657424,2.82402887519632,0.40150979481322663,-0.000245534908922802,2.82402887519632,1.380217847280263,6.034069237918773e-07,1.346751117370498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fifo_100k,0,23680,1.0,0.0,0.0,0.0,0.0,0.0,0.08230986230128869,6.655980477744023,42.76131575117359,0.0026408933820932846,6.655980477744023,2.119884562414909,0.7914178049517987,1.292561372943355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fifo_100k,0,47650,1.0,0.0,0.0,0.0,0.0,0.0,0.023134136055216928,5.521409906198249,9.00471229881088,0.0007391886343752843,5.521409906198249,1.3135860403365542,0.0022697369440599223,1.2782305631045505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fifo_100k,0,71650,1.0,0.0,0.0,0.0,0.0,0.0,0.022136250511432688,4.673909202098846,6.2529719660282135,0.0016304165063150626,4.673909202098846,1.30992800505956,0.0010205400922180465,1.1813260211149852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fifo_100k,0,95500,1.0,0.0,0.0,0.0,0.0,0.0,0.021879798609292254,5.299012756555602,4.343960999002876,0.0009307898936539426,5.299012756555602,1.2151333902534804,0.004462309975235785,0.9383897589821417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fifo_100k,0,119380,1.0,0.0,0.0,0.0,0.0,0.0,0.02164145092256804,5.681010006021215,3.098599951271236,-0.00023039743364690603,5.681010006021215,1.389756777897552,0.010775809569855282,1.0672038178947103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fifo_100k,0,143220,1.0,0.0,0.0,0.0,0.0,0.0,0.021880970074601422,6.126865961647674,2.4051665700122014,-0.00021621579226487197,6.126865961647674,1.3893839944929085,0.020036799306223395,0.9514266518938461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fifo_100k,0,167020,1.0,0.0,0.0,0.0,0.0,0.0,0.022065720809858386,6.813709056918361,2.110401504019729,-0.00025980793783123734,6.813709056918361,1.3019588024676347,0.02852087625552814,0.8217586000226125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fifo_100k,0,190800,1.0,0.0,0.0,0.0,0.0,0.0,0.022414660705908196,7.310073002636573,1.8668134346017924,-0.00026399279750930453,7.310073002636573,1.1722480952438985,0.035654167828250025,0.6982993595815852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fifo_100k,0,224200,0.8765294312169312,0.12347056878306878,0.0,0.0,0.0,0.0,0.022791608164663472,7.54460652416976,1.6949233238895733,-0.0002324972247715696,7.54460652416976,1.041210662652418,0.039323141708447744,0.566944689731355,0.01232412625867972,3.5995587614320574,8.624180229883345,-0.00033930246076769433,3.5995587614320574,0.6877322170055575,0.0006295420104707598,0.6225692024602304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fifo_100k,0,248300,0.6392300033189512,0.3607699966810488,0.0,0.0,0.0,0.0,0.022839886580531755,7.505366637387863,1.6605195236530488,-0.00023340783165325392,7.505366637387863,0.9858432834305876,0.03896606000544614,0.526334794793974,0.019735610963813183,3.7184007720143306,10.530784592472592,-0.0004834925628996022,3.7184007720143306,1.0993208501214724,0.0003373526460087536,1.0468638224871578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fifo_100k,0,272330,0.40029960053262315,0.5997003994673769,0.0,0.0,0.0,0.0,0.022583860603251685,7.349787243672916,1.708246555174397,-0.00023034030082318333,7.349787243672916,0.933827357071535,0.038842952766669006,0.487516601214039,0.020734042916372517,4.065503951712708,9.659647869980446,-0.0003615429754548243,4.065503951712708,0.879739739844072,0.00023953225977058274,0.8520710125178614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fifo_100k,0,296390,0.15609411373461923,0.8439058862653808,0.0,0.0,0.0,0.0,0.016210988780287244,5.509264834822314,1.5284740963289816,-0.00022335181475709092,5.509264834822314,0.6627813220460193,0.027698523597172356,0.3551744377202753,0.020671352651187025,5.069440192148699,8.08296903074878,7.903683350934509e-05,5.069440192148699,1.0801156038634596,0.0004565472920024548,1.0030577244069199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fifo_100k,0,320300,0.002927400468384075,0.997072599531616,0.0,0.0,0.0,0.0,0.0004895871393594426,0.18905248846167025,0.07727912502091,-1.7278836608183012e-05,0.18905248846167025,0.017538706936856982,0.0007576701842315742,0.009514808829271821,0.020561543208235042,5.920186901858276,5.262604232135924,-0.00034615169750735764,5.920186901858276,1.194096962876765,0.0001395443678766241,1.1992475881489595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fifo_100k,0,344340,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020504921215420555,6.051237080775561,3.9279384933573236,-0.0006084004490656725,6.051237080775561,1.0597178712809543,6.400866615283807e-05,0.9862569989410296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fifo_100k,0,368410,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020523915279640554,6.2792025962593785,3.279075663364698,-0.00025571353218639236,6.2792025962593785,1.1456356429705077,4.546926759218072e-05,1.1402148068367186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fifo_100k,0,392350,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02054932208502675,6.312968800093401,2.8013466079843874,-0.0016708555305483892,6.312968800093401,0.9765837828125705,9.680042585095311e-05,0.9193384725510835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fifo_100k,0,424170,0.0,0.8766964581264481,0.1233035418735518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0216865603581135,6.231671308137376,2.2753523087430496,0.0032603638446045847,6.231671308137376,1.7062774270980101,0.0003349785509543415,1.684631430009705,0.04090947380245659,4.596518525695296,2.1541879782413105,0.00015684542174482306,4.596518525695296,1.508767248482469,0.010450115759664494,0.9915647377876287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fifo_100k,0,448060,0.0,0.6407819825853985,0.35921801741460146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02117190926353842,6.047252151124524,2.099818503754856,0.001722020619962865,6.047252151124524,1.4300402029999453,0.0003204582413055579,1.4155124555836567,0.02384803949419237,5.922988108796556,2.2592461571267046,0.0023394803857176936,5.922988108796556,2.046525790059798,0.005455350917491638,1.4862992223564284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fifo_100k,0,472050,0.0,0.402217405801934,0.597782594198066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020501851166619307,5.774654383896271,2.0621184530795595,0.0011104442460995062,5.774654383896271,1.25383319275186,0.00043882035781514636,1.181180735912749,0.02225072435766369,5.312079109562044,1.5837941261163033,0.0005383800054873049,5.312079109562044,1.6968976612407471,0.0028534472657118374,1.2629411877413994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
