balanced_accuracy,episodes,false_positive_rate,goal,policy_mode,positives,predictor,roc_auc,target,threshold,true_positive_rate,window
0.5833333333333334,10,0.3333333333333333,chop_logs,deterministic,4,max_js,0.375,underperform,0.011856816243380308,0.5,5
0.6666666666666666,10,0.16666666666666666,chop_logs,deterministic,4,actor_entropy,0.5,underperform,0.5313336441962747,0.5,5
0.6666666666666666,10,0.16666666666666666,chop_logs,deterministic,4,posterior_entropy,0.5,underperform,0.5303568916075165,0.5,5
0.5833333333333334,10,0.3333333333333333,chop_logs,deterministic,4,predicted_failure,0.6041666666666666,underperform,0.99921875,0.5,5
0.625,10,0.0,chop_logs,deterministic,4,js_fraction,0.5,underperform,0.042654469311021376,0.25,5
0.625,10,0.0,chop_logs,deterministic,4,js_x_predicted_failure,0.5,underperform,0.0077331840790429845,0.25,5
0.6666666666666667,10,0.6666666666666666,chop_logs,deterministic,4,mean_js,0.5833333333333334,underperform,0.00238141309538662,1.0,10
0.5833333333333334,10,0.3333333333333333,chop_logs,deterministic,4,max_js,0.375,underperform,0.011856816243380308,0.5,10
0.625,10,0.5,chop_logs,deterministic,4,actor_entropy,0.5,underperform,0.403731197770685,0.75,10
0.6666666666666666,10,0.16666666666666666,chop_logs,deterministic,4,posterior_entropy,0.5416666666666666,underperform,0.6766900890346732,0.5,10
0.5833333333333334,10,0.3333333333333333,chop_logs,deterministic,4,predicted_failure,0.5833333333333334,underperform,0.999609375,0.5,10
0.6666666666666667,10,0.6666666666666666,chop_logs,deterministic,4,js_fraction,0.5416666666666666,underperform,0.003518976658081186,1.0,10
0.6666666666666667,10,0.6666666666666666,chop_logs,deterministic,4,js_x_predicted_failure,0.5833333333333334,underperform,0.002380506963037792,1.0,10
0.6666666666666666,10,0.16666666666666666,chop_logs,deterministic,4,mean_js,0.5,underperform,0.0026959981420077387,0.5,25
0.5833333333333334,10,0.3333333333333333,chop_logs,deterministic,4,max_js,0.375,underperform,0.011856816243380308,0.5,25
0.75,10,0.5,chop_logs,deterministic,4,actor_entropy,0.7083333333333334,underperform,0.3859012543875724,1.0,25
0.75,10,0.5,chop_logs,deterministic,4,posterior_entropy,0.7083333333333334,underperform,0.3900496343523264,1.0,25
0.75,10,0.5,chop_logs,deterministic,4,predicted_failure,0.7916666666666666,underperform,0.98609375,1.0,25
0.5833333333333334,10,0.3333333333333333,chop_logs,deterministic,4,js_fraction,0.4583333333333333,underperform,0.006772413330218443,0.5,25
0.6666666666666666,10,0.16666666666666666,chop_logs,deterministic,4,js_x_predicted_failure,0.5,underperform,0.002695155642588361,0.5,25
0.6904761904761905,10,0.2857142857142857,chop_logs,deterministic,3,mean_js,0.47619047619047616,ir_needed,0.011856816243380308,0.6666666666666666,1
0.6904761904761905,10,0.2857142857142857,chop_logs,deterministic,3,max_js,0.47619047619047616,ir_needed,0.011856816243380308,0.6666666666666666,1
0.6666666666666666,10,0.0,chop_logs,deterministic,3,actor_entropy,0.47619047619047616,ir_needed,0.5354975610971451,0.3333333333333333,1
0.5238095238095237,10,0.2857142857142857,chop_logs,deterministic,3,posterior_entropy,0.23809523809523808,ir_needed,0.454249307513237,0.3333333333333333,1
0.5714285714285714,10,0.8571428571428571,chop_logs,deterministic,3,predicted_failure,0.2857142857142857,ir_needed,0.953125,1.0,1
0.6666666666666666,10,0.0,chop_logs,deterministic,3,js_fraction,0.5714285714285714,ir_needed,0.0741805996780728,0.3333333333333333,1
0.6904761904761905,10,0.2857142857142857,chop_logs,deterministic,3,js_x_predicted_failure,0.47619047619047616,ir_needed,0.011841583131172229,0.6666666666666666,1
0.7142857142857143,10,0.5714285714285714,chop_logs,deterministic,3,mean_js,0.6666666666666666,ir_needed,0.0038635633596925344,1.0,5
0.6904761904761905,10,0.2857142857142857,chop_logs,deterministic,3,max_js,0.47619047619047616,ir_needed,0.011856816243380308,0.6666666666666666,5
0.5952380952380952,10,0.14285714285714285,chop_logs,deterministic,3,actor_entropy,0.38095238095238093,ir_needed,0.6023941338062286,0.3333333333333333,5
0.5238095238095237,10,0.2857142857142857,chop_logs,deterministic,3,posterior_entropy,0.3333333333333333,ir_needed,0.5303568916075165,0.3333333333333333,5
0.5714285714285714,10,0.8571428571428571,chop_logs,deterministic,3,predicted_failure,0.47619047619047616,ir_needed,0.9429687499999999,1.0,5
0.7142857142857143,10,0.5714285714285714,chop_logs,deterministic,3,js_fraction,0.6666666666666666,ir_needed,0.007745969308314074,1.0,5
0.7142857142857143,10,0.5714285714285714,chop_logs,deterministic,3,js_x_predicted_failure,0.6666666666666666,ir_needed,0.0038575265419430148,1.0,5
0.7857142857142857,10,0.42857142857142855,chop_logs,deterministic,3,mean_js,0.7142857142857143,ir_needed,0.00255946073521045,1.0,10
0.6904761904761905,10,0.2857142857142857,chop_logs,deterministic,3,max_js,0.47619047619047616,ir_needed,0.011856816243380308,0.6666666666666666,10
0.5952380952380952,10,0.14285714285714285,chop_logs,deterministic,3,actor_entropy,0.42857142857142855,ir_needed,0.7068421875461355,0.3333333333333333,10
0.5952380952380952,10,0.14285714285714285,chop_logs,deterministic,3,posterior_entropy,0.42857142857142855,ir_needed,0.69928427785635,0.3333333333333333,10
0.5714285714285714,10,0.8571428571428571,chop_logs,deterministic,3,predicted_failure,0.4523809523809524,ir_needed,0.9039062499999999,1.0,10
0.7142857142857143,10,0.5714285714285714,chop_logs,deterministic,3,js_fraction,0.6666666666666666,ir_needed,0.003631234456825146,1.0,10
0.7857142857142857,10,0.42857142857142855,chop_logs,deterministic,3,js_x_predicted_failure,0.7142857142857143,ir_needed,0.0025546126222565136,1.0,10
0.7619047619047619,10,0.14285714285714285,chop_logs,deterministic,3,mean_js,0.6666666666666666,ir_needed,0.0026959981420077387,0.6666666666666666,25
0.6904761904761905,10,0.2857142857142857,chop_logs,deterministic,3,max_js,0.47619047619047616,ir_needed,0.011856816243380308,0.6666666666666666,25
0.7142857142857143,10,0.5714285714285714,chop_logs,deterministic,3,actor_entropy,0.6190476190476191,ir_needed,0.3859012543875724,1.0,25
0.7142857142857143,10,0.5714285714285714,chop_logs,deterministic,3,posterior_entropy,0.6190476190476191,ir_needed,0.3900496343523264,1.0,25
0.7142857142857143,10,0.5714285714285714,chop_logs,deterministic,3,predicted_failure,0.6190476190476191,ir_needed,0.98609375,1.0,25
0.6904761904761905,10,0.2857142857142857,chop_logs,deterministic,3,js_fraction,0.5714285714285714,ir_needed,0.006772413330218443,0.6666666666666666,25
0.7619047619047619,10,0.14285714285714285,chop_logs,deterministic,3,js_x_predicted_failure,0.6666666666666666,ir_needed,0.002695155642588361,0.6666666666666666,25
0.6,20,0.0,kill_goblin,sampled,15,mean_js,0.4533333333333333,underperform,0.035926636308431625,0.2,1
0.6,20,0.0,kill_goblin,sampled,15,max_js,0.4533333333333333,underperform,0.035926636308431625,0.2,1
0.6333333333333333,20,0.0,kill_goblin,sampled,15,actor_entropy,0.5466666666666666,underperform,0.5483415722846985,0.26666666666666666,1
0.6,20,0.0,kill_goblin,sampled,15,posterior_entropy,0.4266666666666667,underperform,0.5815703272819519,0.2,1
0.5,20,0.0,kill_goblin,sampled,15,predicted_failure,0.4,underperform,1.0000000000000002,0.0,1
0.7,20,0.0,kill_goblin,sampled,15,js_fraction,0.56,underperform,0.20705766960670896,0.4,1
0.6,20,0.0,kill_goblin,sampled,15,js_x_predicted_failure,0.4533333333333333,underperform,0.03577398875495419,0.2,1
0.6,20,0.0,kill_goblin,sampled,15,mean_js,0.44,underperform,0.012883347319439053,0.2,5
0.6,20,0.0,kill_goblin,sampled,15,max_js,0.48,underperform,0.035926636308431625,0.2,5
0.6000000000000001,20,0.6,kill_goblin,sampled,15,actor_entropy,0.49333333333333335,underperform,0.1071440763771534,0.8,5
0.6000000000000001,20,0.6,kill_goblin,sampled,15,posterior_entropy,0.48,underperform,0.10641389042139054,0.8,5
0.7,20,0.6,kill_goblin,sampled,15,predicted_failure,0.6,underperform,0.996875,1.0,5
0.6333333333333334,20,0.2,kill_goblin,sampled,15,js_fraction,0.4666666666666667,underperform,0.07268115251795629,0.4666666666666667,5
0.6,20,0.0,kill_goblin,sampled,15,js_x_predicted_failure,0.44,underperform,0.012854273023476708,0.2,5
0.5666666666666667,20,0.0,kill_goblin,sampled,15,mean_js,0.4266666666666667,underperform,0.01023265847179573,0.13333333333333333,10
0.6,20,0.0,kill_goblin,sampled,15,max_js,0.48,underperform,0.035926636308431625,0.2,10
0.6333333333333334,20,0.2,kill_goblin,sampled,15,actor_entropy,0.6133333333333333,underperform,0.16703939577564597,0.4666666666666667,10
0.6333333333333333,20,0.6,kill_goblin,sampled,15,posterior_entropy,0.5733333333333334,underperform,0.09510672607126859,0.8666666666666667,10
0.7666666666666666,20,0.4,kill_goblin,sampled,15,predicted_failure,0.6933333333333334,underperform,0.993359375,0.9333333333333333,10
0.5333333333333334,20,0.4,kill_goblin,sampled,15,js_fraction,0.4,underperform,0.048006070476352095,0.4666666666666667,10
0.5666666666666667,20,0.0,kill_goblin,sampled,15,js_x_predicted_failure,0.4266666666666667,underperform,0.010024202055292336,0.13333333333333333,10
0.6,20,0.2,kill_goblin,sampled,15,mean_js,0.44,underperform,0.004889798302294821,0.4,25
0.5666666666666667,20,0.0,kill_goblin,sampled,15,max_js,0.4666666666666667,underperform,0.04105270653963089,0.13333333333333333,25
0.8,20,0.2,kill_goblin,sampled,15,actor_entropy,0.8133333333333334,underperform,0.11419926345348358,0.8,25
0.8333333333333334,20,0.2,kill_goblin,sampled,15,posterior_entropy,0.8266666666666667,underperform,0.10882924060468213,0.8666666666666667,25
0.6666666666666667,20,0.4,kill_goblin,sampled,15,predicted_failure,0.5866666666666667,underperform,0.9962500000000001,0.7333333333333333,25
0.5,20,0.0,kill_goblin,sampled,15,js_fraction,0.29333333333333333,underperform,0.0860410367938984,0.0,25
0.6333333333333334,20,0.2,kill_goblin,sampled,15,js_x_predicted_failure,0.4533333333333333,underperform,0.004095346592278778,0.4666666666666667,25
0.6,20,0.0,kill_goblin,sampled,10,mean_js,0.46,ir_needed,0.04064057022333145,0.2,1
0.6,20,0.0,kill_goblin,sampled,10,max_js,0.46,ir_needed,0.04064057022333145,0.2,1
0.55,20,0.9,kill_goblin,sampled,10,actor_entropy,0.42,ir_needed,0.051983658224344254,1.0,1
0.55,20,0.0,kill_goblin,sampled,10,posterior_entropy,0.3,ir_needed,0.6974723935127258,0.1,1
0.5,20,0.0,kill_goblin,sampled,10,predicted_failure,0.45,ir_needed,1.0000000000000002,0.0,1
0.75,20,0.0,kill_goblin,sampled,10,js_fraction,0.67,ir_needed,0.22653275559466587,0.5,1
0.6,20,0.0,kill_goblin,sampled,10,js_x_predicted_failure,0.46,ir_needed,0.040323065768461674,0.2,1
0.7,20,0.1,kill_goblin,sampled,10,mean_js,0.63,ir_needed,0.010919028357602657,0.5,5
0.65,20,0.3,kill_goblin,sampled,10,max_js,0.51,ir_needed,0.024436800740659237,0.6,5
0.6000000000000001,20,0.6,kill_goblin,sampled,10,actor_entropy,0.45,ir_needed,0.12476576119661331,0.8,5
0.6000000000000001,20,0.6,kill_goblin,sampled,10,posterior_entropy,0.43,ir_needed,0.12937038987874985,0.8,5
0.6,20,0.8,kill_goblin,sampled,10,predicted_failure,0.49,ir_needed,0.996875,1.0,5
0.7000000000000001,20,0.2,kill_goblin,sampled,10,js_fraction,0.62,ir_needed,0.07268115251795629,0.6,5
0.7,20,0.1,kill_goblin,sampled,10,js_x_predicted_failure,0.63,ir_needed,0.010910447397545795,0.5,5
0.65,20,0.3,kill_goblin,sampled,10,mean_js,0.61,ir_needed,0.005775051226191864,0.6,10
0.65,20,0.3,kill_goblin,sampled,10,max_js,0.51,ir_needed,0.024436800740659237,0.6,10
0.55,20,0.5,kill_goblin,sampled,10,actor_entropy,0.46,ir_needed,0.1480882459320128,0.6,10
0.55,20,0.5,kill_goblin,sampled,10,posterior_entropy,0.43,ir_needed,0.13578188950195907,0.6,10
0.6,20,0.7,kill_goblin,sampled,10,predicted_failure,0.49,ir_needed,0.993359375,0.9,10
0.65,20,0.3,kill_goblin,sampled,10,js_fraction,0.6,ir_needed,0.048006070476352095,0.6,10
0.65,20,0.3,kill_goblin,sampled,10,js_x_predicted_failure,0.61,ir_needed,0.005560205103378308,0.6,10
0.65,20,0.2,kill_goblin,sampled,10,mean_js,0.61,ir_needed,0.004889798302294821,0.5,25
0.65,20,0.3,kill_goblin,sampled,10,max_js,0.52,ir_needed,0.024436800740659237,0.6,25
0.7,20,0.3,kill_goblin,sampled,10,actor_entropy,0.64,ir_needed,0.13014127100177575,0.7,25
0.7,20,0.3,kill_goblin,sampled,10,posterior_entropy,0.63,ir_needed,0.1274883809313178,0.7,25
0.55,20,0.9,kill_goblin,sampled,10,predicted_failure,0.425,ir_needed,0.8978125,1.0,25
0.65,20,0.5,kill_goblin,sampled,10,js_fraction,0.53,ir_needed,0.027998451728488742,0.8,25
0.65,20,0.2,kill_goblin,sampled,10,js_x_predicted_failure,0.61,ir_needed,0.004780343083441767,0.5,25
0.6875,10,0.125,kill_goblin,deterministic,2,mean_js,0.5625,underperform,0.037076227366924286,0.5,1
0.6875,10,0.125,kill_goblin,deterministic,2,max_js,0.5625,underperform,0.037076227366924286,0.5,1
0.625,10,0.25,kill_goblin,deterministic,2,actor_entropy,0.5,underperform,0.3219976872205734,0.5,1
0.625,10,0.25,kill_goblin,deterministic,2,posterior_entropy,0.5,underperform,0.33609089255332947,0.5,1
0.6875,10,0.625,kill_goblin,deterministic,2,predicted_failure,0.6875,underperform,0.99609375,1.0,1
0.75,10,0.0,kill_goblin,deterministic,2,js_fraction,0.5,underperform,0.3690674612138769,0.5,1
0.75,10,0.0,kill_goblin,deterministic,2,js_x_predicted_failure,0.625,underperform,0.03844234120333567,0.5,1
0.75,10,0.0,kill_goblin,deterministic,2,mean_js,0.625,underperform,0.016592283680802213,0.5,5
0.6875,10,0.125,kill_goblin,deterministic,2,max_js,0.5625,underperform,0.037076227366924286,0.5,5
0.8125,10,0.375,kill_goblin,deterministic,2,actor_entropy,0.625,underperform,0.17072247928008438,1.0,5
0.75,10,0.5,kill_goblin,deterministic,2,posterior_entropy,0.625,underperform,0.15675147697329522,1.0,5
0.875,10,0.25,kill_goblin,deterministic,2,predicted_failure,0.875,underperform,0.99921875,1.0,5
0.625,10,0.75,kill_goblin,deterministic,2,js_fraction,0.4375,underperform,0.03241800811403524,1.0,5
0.75,10,0.0,kill_goblin,deterministic,2,js_x_predicted_failure,0.625,underperform,0.016124036318897195,0.5,5
0.75,10,0.0,kill_goblin,deterministic,2,mean_js,0.625,underperform,0.010870214847091119,0.5,10
0.6875,10,0.125,kill_goblin,deterministic,2,max_js,0.5625,underperform,0.037076227366924286,0.5,10
0.75,10,0.5,kill_goblin,deterministic,2,actor_entropy,0.625,underperform,0.1492140041431412,1.0,10
0.8125,10,0.375,kill_goblin,deterministic,2,posterior_entropy,0.6875,underperform,0.1597609106916934,1.0,10
0.875,10,0.25,kill_goblin,deterministic,2,predicted_failure,0.875,underperform,0.99921875,1.0,10
0.625,10,0.25,kill_goblin,deterministic,2,js_fraction,0.4375,underperform,0.07277296229957309,0.5,10
0.75,10,0.0,kill_goblin,deterministic,2,js_x_predicted_failure,0.625,underperform,0.010813850891305776,0.5,10
0.75,10,0.5,kill_goblin,deterministic,2,mean_js,0.5,underperform,0.005144740676041692,1.0,25
0.6875,10,0.125,kill_goblin,deterministic,2,max_js,0.625,underperform,0.037076227366924286,0.5,25
0.625,10,0.25,kill_goblin,deterministic,2,actor_entropy,0.5,underperform,0.2086568221449852,0.5,25
0.625,10,0.25,kill_goblin,deterministic,2,posterior_entropy,0.5,underperform,0.21929906542412936,0.5,25
0.9375,10,0.125,kill_goblin,deterministic,2,predicted_failure,0.9375,underperform,0.9996875000000001,1.0,25
0.6875,10,0.625,kill_goblin,deterministic,2,js_fraction,0.5,underperform,0.02353710741812587,1.0,25
0.75,10,0.5,kill_goblin,deterministic,2,js_x_predicted_failure,0.5,underperform,0.005139255792152835,1.0,25
0.9444444444444444,10,0.1111111111111111,kill_goblin,deterministic,1,mean_js,0.8888888888888888,ir_needed,0.037076227366924286,1.0,1
0.9444444444444444,10,0.1111111111111111,kill_goblin,deterministic,1,max_js,0.8888888888888888,ir_needed,0.037076227366924286,1.0,1
0.6111111111111112,10,0.7777777777777778,kill_goblin,deterministic,1,actor_entropy,0.2222222222222222,ir_needed,0.07914002053439617,1.0,1
0.6111111111111112,10,0.7777777777777778,kill_goblin,deterministic,1,posterior_entropy,0.2222222222222222,ir_needed,0.09638301283121109,1.0,1
0.6666666666666667,10,0.6666666666666666,kill_goblin,deterministic,1,predicted_failure,0.6666666666666666,ir_needed,0.99609375,1.0,1
1.0,10,0.0,kill_goblin,deterministic,1,js_fraction,1.0,ir_needed,0.3690674612138769,1.0,1
1.0,10,0.0,kill_goblin,deterministic,1,js_x_predicted_failure,1.0,ir_needed,0.03844234120333567,1.0,1
1.0,10,0.0,kill_goblin,deterministic,1,mean_js,1.0,ir_needed,0.016592283680802213,1.0,5
0.9444444444444444,10,0.1111111111111111,kill_goblin,deterministic,1,max_js,0.8888888888888888,ir_needed,0.037076227366924286,1.0,5
0.8333333333333334,10,0.3333333333333333,kill_goblin,deterministic,1,actor_entropy,0.6666666666666666,ir_needed,0.17492048777639865,1.0,5
0.8888888888888888,10,0.2222222222222222,kill_goblin,deterministic,1,posterior_entropy,0.7777777777777778,ir_needed,0.18725096713751554,1.0,5
0.8333333333333334,10,0.3333333333333333,kill_goblin,deterministic,1,predicted_failure,0.8333333333333334,ir_needed,0.99921875,1.0,5
0.8333333333333334,10,0.3333333333333333,kill_goblin,deterministic,1,js_fraction,0.6666666666666666,ir_needed,0.07692266727461697,1.0,5
1.0,10,0.0,kill_goblin,deterministic,1,js_x_predicted_failure,1.0,ir_needed,0.016124036318897195,1.0,5
1.0,10,0.0,kill_goblin,deterministic,1,mean_js,1.0,ir_needed,0.010870214847091119,1.0,10
0.9444444444444444,10,0.1111111111111111,kill_goblin,deterministic,1,max_js,0.8888888888888888,ir_needed,0.037076227366924286,1.0,10
0.7222222222222222,10,0.5555555555555556,kill_goblin,deterministic,1,actor_entropy,0.4444444444444444,ir_needed,0.1492140041431412,1.0,10
0.7777777777777778,10,0.4444444444444444,kill_goblin,deterministic,1,posterior_entropy,0.5555555555555556,ir_needed,0.1597609106916934,1.0,10
0.8333333333333334,10,0.3333333333333333,kill_goblin,deterministic,1,predicted_failure,0.8333333333333334,ir_needed,0.99921875,1.0,10
0.8888888888888888,10,0.2222222222222222,kill_goblin,deterministic,1,js_fraction,0.7777777777777778,ir_needed,0.07277296229957309,1.0,10
1.0,10,0.0,kill_goblin,deterministic,1,js_x_predicted_failure,1.0,ir_needed,0.010813850891305776,1.0,10
0.7777777777777778,10,0.4444444444444444,kill_goblin,deterministic,1,mean_js,0.5555555555555556,ir_needed,0.0062869638182746716,1.0,25
0.9444444444444444,10,0.1111111111111111,kill_goblin,deterministic,1,max_js,0.8888888888888888,ir_needed,0.037076227366924286,1.0,25
0.6111111111111112,10,0.7777777777777778,kill_goblin,deterministic,1,actor_entropy,0.2222222222222222,ir_needed,0.0995818419396528,1.0,25
0.6111111111111112,10,0.7777777777777778,kill_goblin,deterministic,1,posterior_entropy,0.2222222222222222,ir_needed,0.10495660729861508,1.0,25
0.8888888888888888,10,0.2222222222222222,kill_goblin,deterministic,1,predicted_failure,0.8888888888888888,ir_needed,0.9996875000000001,1.0,25
0.8333333333333334,10,0.3333333333333333,kill_goblin,deterministic,1,js_fraction,0.6666666666666666,ir_needed,0.04689403149962307,1.0,25
0.7777777777777778,10,0.4444444444444444,kill_goblin,deterministic,1,js_x_predicted_failure,0.5555555555555556,ir_needed,0.0062869638182746716,1.0,25
