action_length,always_reward_success,canonical_stage,commit_on_no_ir_success,committed_updates,condition,episode_index,first_before_actor_entropy,first_before_js,first_before_success_rate,first_predicted_improvement,first_score_before,goal,max_predicted_improvement,mean_predicted_improvement,mean_score_before,missed_repair_opportunity,necessity_class,no_ir_success,policy_mode,positive_probe_fraction,probes,rejected_updates,replicate,reset_seed,success,tentative_updates
70.0,1,stage5b2,1,32.0,virtual_reward_dormant_25,17,0.08447808772325516,0.050436072051525116,0.0078125,0.005982948467135429,0.01503545418381691,kill_goblin,0.20886951684951782,0.017966394330694187,0.10965632070816186,0,ir_unnecessary,1,deterministic,0.6956521739130435,46,14.0,2,830260131107700189,1,46.0
25.0,1,stage5b2,1,20.0,virtual_reward_dormant_100,17,0.02189096063375473,0.03340129926800728,0.0,4.7836620069574565e-06,1.937648994498886e-05,kill_goblin,0.04860828444361687,0.005945143435928913,0.008686390343536915,0,ir_unnecessary,1,deterministic,0.8,25,5.0,2,830260131107700189,1,25.0
200.0,1,stage5b2,0,0.0,no_ir,18,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,1,ir_needed,0,deterministic,nan,0,0.0,2,8044652755153919724,0,0.0
39.0,1,stage5b2,0,39.0,always_reward_only,18,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,ir_needed,0,deterministic,nan,0,0.0,2,8044652755153919724,1,0.0
200.0,1,stage5b2,0,54.0,virtual_reward_dormant_25,18,0.07226192206144333,0.021076448261737823,0.09375,0.00965811312198639,0.0881621241569519,kill_goblin,0.15595746040344238,0.013037157322216617,0.1941030913882596,0,ir_needed,0,deterministic,0.675,80,26.0,2,8044652755153919724,0,80.0
200.0,1,stage5b2,0,37.0,virtual_reward_dormant_100,18,0.1049535945057869,0.0285060852766037,0.046875,0.002718783915042877,0.06087885797023773,kill_goblin,0.09962919354438782,0.011624514982078912,0.06694920830532662,0,ir_needed,0,deterministic,0.7708333333333334,48,11.0,2,8044652755153919724,0,48.0
200.0,1,stage5b2,0,0.0,no_ir,19,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,1,ir_needed,0,deterministic,nan,0,0.0,2,101679148079735810,0,0.0
127.0,1,stage5b2,0,127.0,always_reward_only,19,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,ir_needed,0,deterministic,nan,0,0.0,2,101679148079735810,1,0.0
152.0,1,stage5b2,0,37.0,virtual_reward_dormant_25,19,0.38053208589553833,0.025198305025696754,0.0,-1.1430092854425311e-06,0.00016345345648005605,kill_goblin,0.13134580850601196,0.013735949421196977,0.06459773657176451,0,ir_needed,0,deterministic,0.6607142857142857,56,19.0,2,101679148079735810,1,56.0
10.0,1,stage5b2,0,7.0,virtual_reward_dormant_100,19,0.12664680182933807,0.01190231554210186,0.0,5.7717759773368016e-05,5.188899740460329e-05,kill_goblin,0.001767219859175384,-0.0001596036446699145,0.0020624564782792732,0,ir_needed,0,deterministic,0.7,10,3.0,2,101679148079735810,1,10.0
64.0,1,stage5b2,0,0.0,no_ir,20,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,ir_unnecessary,1,deterministic,nan,0,0.0,2,2041637707764407000,1,0.0
30.0,1,stage5b2,1,30.0,always_reward_only,20,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,ir_unnecessary,1,deterministic,nan,0,0.0,2,2041637707764407000,1,0.0
129.0,1,stage5b2,1,38.0,virtual_reward_dormant_25,20,0.5643053650856018,0.0324270986020565,0.0,0.0005332594737410545,0.00021921415464021266,kill_goblin,0.13228023052215576,0.013621904537473526,0.08368545634191916,0,ir_unnecessary,1,deterministic,0.6666666666666666,57,19.0,2,2041637707764407000,1,57.0
200.0,1,stage5b2,1,22.0,virtual_reward_dormant_100,20,0.5829100608825684,0.03916894644498825,0.0,0.0019326176261529326,0.000747684040106833,kill_goblin,0.012022526934742928,0.0007422797150722538,0.0021370850235058764,0,ir_unnecessary,1,deterministic,0.6111111111111112,36,14.0,2,2041637707764407000,0,36.0
200.0,1,stage5b2,0,0.0,no_ir,21,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,1,ir_needed,0,deterministic,nan,0,0.0,2,3774856975385707030,0,0.0
53.0,1,stage5b2,0,53.0,always_reward_only,21,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,ir_needed,0,deterministic,nan,0,0.0,2,3774856975385707030,1,0.0
200.0,1,stage5b2,0,16.0,virtual_reward_dormant_25,21,0.005583809223026037,0.0020272156689316034,0.0,0.00011509186879266053,9.250039875041693e-05,kill_goblin,0.007296868599951267,0.001118615844713844,0.0033033869076692923,0,ir_needed,0,deterministic,0.5,32,16.0,2,3774856975385707030,0,32.0
37.0,1,stage5b2,0,25.0,virtual_reward_dormant_100,21,0.00824319664388895,0.02873055823147297,0.0,0.0003749839961528778,0.0027511189691722393,kill_goblin,0.006124287843704224,0.00038358393628702805,0.009972523050108165,0,ir_needed,0,deterministic,0.6756756756756757,37,12.0,2,3774856975385707030,1,37.0
200.0,1,stage5b2,0,0.0,no_ir,22,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,1,ir_needed,0,deterministic,nan,0,0.0,2,8961498156758075763,0,0.0
26.0,1,stage5b2,0,26.0,always_reward_only,22,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,ir_needed,0,deterministic,nan,0,0.0,2,8961498156758075763,1,0.0
104.0,1,stage5b2,0,23.0,virtual_reward_dormant_25,22,0.6326791048049927,0.013748949393630028,0.0,0.0022826027125120163,0.000725522346328944,kill_goblin,0.18482211232185364,0.012537240023307635,0.09817288380319748,0,ir_needed,0,deterministic,0.6052631578947368,38,15.0,2,8961498156758075763,1,38.0
200.0,1,stage5b2,0,30.0,virtual_reward_dormant_100,22,0.21563073992729187,0.02836029604077339,0.0,0.0003051607636734843,0.001059844042174518,kill_goblin,0.01046689786016941,0.00040743153494039085,0.004389553744279813,0,ir_needed,0,deterministic,0.6666666666666666,45,15.0,2,8961498156758075763,0,45.0
200.0,1,stage5b2,0,0.0,no_ir,23,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,1,ir_needed,0,deterministic,nan,0,0.0,2,5442662038411895877,0,0.0
39.0,1,stage5b2,0,39.0,always_reward_only,23,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,ir_needed,0,deterministic,nan,0,0.0,2,5442662038411895877,1,0.0
200.0,1,stage5b2,0,21.0,virtual_reward_dormant_25,23,0.20487865805625916,0.028952205553650856,0.0,-0.00017033892800100148,0.0002934566873591393,kill_goblin,0.002936377190053463,-5.025776197568557e-05,0.0007517091678002775,0,ir_needed,0,deterministic,0.5,42,21.0,2,5442662038411895877,0,42.0
200.0,1,stage5b2,0,0.0,virtual_reward_dormant_100,23,0.33550122380256653,0.01610448583960533,0.0,-0.0001617428642930463,0.0001736312115099281,kill_goblin,-0.0001617428642930463,-0.00020139435218879953,0.0011443931580288336,1,ir_needed,0,deterministic,0.0,2,2.0,2,5442662038411895877,0,2.0
200.0,0,stage5b2,0,0.0,no_ir,24,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,not_repaired,0,deterministic,nan,0,0.0,2,4665359775897595017,0,0.0
200.0,0,stage5b2,0,200.0,always_reward_only,24,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,not_repaired,0,deterministic,nan,0,0.0,2,4665359775897595017,0,0.0
200.0,0,stage5b2,0,55.0,virtual_reward_dormant_25,24,0.6336555480957031,0.01009579747915268,0.0,-8.504139259457588e-07,0.0008535912493243814,kill_goblin,0.1565239429473877,0.009360458243114789,0.07934748021524195,0,not_repaired,0,deterministic,0.6875,80,25.0,2,4665359775897595017,0,80.0
200.0,0,stage5b2,0,29.0,virtual_reward_dormant_100,24,0.7281503677368164,0.013552125543355942,0.0,7.124890544218943e-08,7.908561201475095e-06,kill_goblin,0.05592799186706543,0.006369825905730201,0.11330594388145317,0,not_repaired,0,deterministic,0.7073170731707317,41,12.0,2,4665359775897595017,0,41.0
79.0,0,stage5b2,0,0.0,no_ir,0,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,ir_harmful,1,sampled,nan,0,0.0,2,1416865763766419375,1,0.0
200.0,0,stage5b2,1,200.0,always_reward_only,0,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,ir_harmful,1,sampled,nan,0,0.0,2,1416865763766419375,0,0.0
200.0,0,stage5b2,1,45.0,virtual_reward_dormant_25,0,0.0872516930103302,0.006433192640542984,0.0,-2.797634806483984e-05,0.0002449165331199765,kill_goblin,0.030415311455726624,0.0011371117286527374,0.002188368376499049,0,ir_harmful,1,sampled,0.569620253164557,79,34.0,2,1416865763766419375,0,79.0
199.0,0,stage5b2,1,53.0,virtual_reward_dormant_100,0,0.10312844812870026,0.03297964110970497,0.0,1.752407115418464e-05,5.948964098934084e-05,kill_goblin,0.10538578033447266,0.012120795658541982,0.13108491704521008,0,ir_harmful,1,sampled,0.7681159420289855,69,16.0,2,1416865763766419375,1,69.0
200.0,0,stage5b2,0,0.0,no_ir,1,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,not_repaired,0,sampled,nan,0,0.0,2,4132084945559227407,0,0.0
200.0,0,stage5b2,0,200.0,always_reward_only,1,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,not_repaired,0,sampled,nan,0,0.0,2,4132084945559227407,0,0.0
200.0,0,stage5b2,0,28.0,virtual_reward_dormant_25,1,0.054364725947380066,0.01633835956454277,0.0,0.00014759715122636408,9.23815241549164e-05,kill_goblin,0.0002572270459495485,3.784583805598626e-06,0.00014470603583984632,0,not_repaired,0,sampled,0.4745762711864407,59,31.0,2,4132084945559227407,0,59.0
92.0,0,stage5b2,0,5.0,virtual_reward_dormant_100,1,0.042041677981615067,0.020426787436008453,0.0,0.00014226508210413158,9.557096200296655e-05,kill_goblin,0.00037583347875624895,5.181263650824164e-05,0.0001207948818521487,0,not_repaired,0,sampled,0.5,10,5.0,2,4132084945559227407,1,10.0
200.0,0,stage5b2,0,0.0,no_ir,2,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,not_repaired,0,sampled,nan,0,0.0,2,3065744458800820,0,0.0
200.0,0,stage5b2,0,200.0,always_reward_only,2,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,not_repaired,0,sampled,nan,0,0.0,2,3065744458800820,0,0.0
200.0,0,stage5b2,0,57.0,virtual_reward_dormant_25,2,0.43240946531295776,0.030947407707571983,0.0,8.37717525428161e-05,0.00013103069795761257,kill_goblin,0.11630627512931824,0.009901045095848104,0.22831024859807275,0,not_repaired,0,sampled,0.7125,80,23.0,2,3065744458800820,0,80.0
73.0,0,stage5b2,0,3.0,virtual_reward_dormant_100,2,0.1654210090637207,0.0313805416226387,0.015625,0.0003093350678682327,0.023360662162303925,kill_goblin,0.0049889469519257545,0.0004540097902968733,0.007240821077074442,0,not_repaired,0,sampled,0.3333333333333333,9,6.0,2,3065744458800820,1,9.0
133.0,0,stage5b2,0,0.0,no_ir,3,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,ir_harmful,1,sampled,nan,0,0.0,2,4032560925934948233,1,0.0
200.0,0,stage5b2,1,200.0,always_reward_only,3,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,ir_harmful,1,sampled,nan,0,0.0,2,4032560925934948233,0,0.0
200.0,0,stage5b2,1,35.0,virtual_reward_dormant_25,3,0.3399938941001892,0.011583955027163029,0.0,-2.2405401978176087e-09,1.5295486832656024e-07,kill_goblin,0.06502009928226471,0.008907316328434136,0.07005863714685114,0,ir_harmful,1,sampled,0.6481481481481481,54,19.0,2,4032560925934948233,0,54.0
200.0,0,stage5b2,1,10.0,virtual_reward_dormant_100,3,0.2352570742368698,0.019298966974020004,0.0,-8.978473488241434e-06,0.000285940186586231,kill_goblin,0.014357268810272217,0.0008875693698810139,0.004227644302360644,0,ir_harmful,1,sampled,0.5,20,10.0,2,4032560925934948233,0,20.0
174.0,1,stage5b2,0,0.0,no_ir,4,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,ir_unnecessary,1,sampled,nan,0,0.0,2,352402075502671019,1,0.0
59.0,1,stage5b2,1,59.0,always_reward_only,4,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,ir_unnecessary,1,sampled,nan,0,0.0,2,352402075502671019,1,0.0
38.0,1,stage5b2,1,7.0,virtual_reward_dormant_25,4,0.8148483037948608,0.009125429205596447,0.0,6.813590516685508e-06,1.6482798059769266e-07,kill_goblin,0.012034203857183456,0.0016259062905662955,0.00610261824785953,0,ir_unnecessary,1,sampled,0.5,14,7.0,2,352402075502671019,1,14.0
200.0,1,stage5b2,0,0.0,virtual_reward_dormant_100,4,0.7582690119743347,0.01713351346552372,0.0078125,-0.0026578931137919426,0.002793580759316683,kill_goblin,-2.8530985218822025e-07,-0.0013290892118220654,0.0013969993845250883,0,ir_unnecessary,1,sampled,0.0,2,2.0,2,352402075502671019,0,2.0
111.0,0,stage5b2,0,0.0,no_ir,5,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,ir_harmful,1,sampled,nan,0,0.0,2,5535122720669237272,1,0.0
200.0,0,stage5b2,1,200.0,always_reward_only,5,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,ir_harmful,1,sampled,nan,0,0.0,2,5535122720669237272,0,0.0
80.0,0,stage5b2,1,47.0,virtual_reward_dormant_25,5,0.04743223637342453,0.009529787115752697,0.0078125,0.000397292897105217,0.0066645266488194466,kill_goblin,0.1148039698600769,0.017229334588121575,0.25983834046437443,0,ir_harmful,1,sampled,0.8392857142857143,56,9.0,2,5535122720669237272,1,56.0
200.0,0,stage5b2,1,25.0,virtual_reward_dormant_100,5,0.1404726654291153,0.029027696698904037,0.0078125,0.00032380688935518265,0.006477449554949999,kill_goblin,0.08517584204673767,0.005115258349896497,0.026900784354965207,0,ir_harmful,1,sampled,0.6578947368421053,38,13.0,2,5535122720669237272,0,38.0
200.0,0,stage5b2,0,0.0,no_ir,6,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,not_repaired,0,sampled,nan,0,0.0,2,4985498426665263557,0,0.0
200.0,0,stage5b2,0,200.0,always_reward_only,6,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,not_repaired,0,sampled,nan,0,0.0,2,4985498426665263557,0,0.0
200.0,0,stage5b2,0,18.0,virtual_reward_dormant_25,6,0.04464022442698479,0.01128276064991951,0.0,0.00032352772541344166,0.0016210766043514013,kill_goblin,0.0010289018973708153,4.02091294545367e-05,0.00024371418859986114,0,not_repaired,0,sampled,0.5,36,18.0,2,4985498426665263557,0,36.0
200.0,0,stage5b2,0,5.0,virtual_reward_dormant_100,6,0.05186174809932709,0.004471769090741873,0.0,0.00026396336033940315,2.5700479454826564e-05,kill_goblin,0.00026396336033940315,1.9213763441587133e-05,1.0401087813804999e-05,0,not_repaired,0,sampled,0.4166666666666667,12,7.0,2,4985498426665263557,0,12.0
200.0,0,stage5b2,0,0.0,no_ir,7,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,not_repaired,0,sampled,nan,0,0.0,2,8464297193996011956,0,0.0
200.0,0,stage5b2,0,200.0,always_reward_only,7,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,not_repaired,0,sampled,nan,0,0.0,2,8464297193996011956,0,0.0
27.0,0,stage5b2,0,1.0,virtual_reward_dormant_25,7,0.30609381198883057,0.015288201160728931,0.0,-9.486866474617273e-06,1.6807176507427357e-05,kill_goblin,0.003138406900689006,0.0010429705828679896,0.00038487945573706384,0,not_repaired,0,sampled,0.3333333333333333,3,2.0,2,8464297193996011956,1,3.0
33.0,0,stage5b2,0,20.0,virtual_reward_dormant_100,7,0.30484724044799805,0.020995253697037697,0.0,3.478233702480793e-05,0.000800147361587733,kill_goblin,0.2159401774406433,0.013033271609483529,0.06658715569296479,0,not_repaired,0,sampled,0.6060606060606061,33,13.0,2,8464297193996011956,1,33.0
70.0,0,stage5b2,0,0.0,no_ir,8,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,ir_harmful,1,sampled,nan,0,0.0,2,2315595263968421221,1,0.0
200.0,0,stage5b2,1,200.0,always_reward_only,8,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,ir_harmful,1,sampled,nan,0,0.0,2,2315595263968421221,0,0.0
94.0,0,stage5b2,1,19.0,virtual_reward_dormant_25,8,0.176345095038414,0.020358264446258545,0.0,-2.873979610740207e-06,1.0779900549096055e-05,kill_goblin,0.018194708973169327,0.0006177689524502712,0.0019429906061834798,0,ir_harmful,1,sampled,0.5588235294117647,34,15.0,2,2315595263968421221,1,34.0
29.0,0,stage5b2,0,0.0,virtual_reward_dormant_100,8,0.05746817961335182,0.029441500082612038,0.0078125,-0.001928743440657854,0.008697036653757095,kill_goblin,-0.001928743440657854,-0.001928743440657854,0.008697036653757095,0,ir_harmful,1,sampled,0.0,1,1.0,2,2315595263968421221,1,1.0
200.0,0,stage5b2,0,0.0,no_ir,9,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,not_repaired,0,sampled,nan,0,0.0,2,1703993581176181437,0,0.0
200.0,0,stage5b2,0,200.0,always_reward_only,9,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,not_repaired,0,sampled,nan,0,0.0,2,1703993581176181437,0,0.0
47.0,0,stage5b2,0,10.0,virtual_reward_dormant_25,9,0.04796215519309044,0.005657481960952282,0.0078125,0.0059680938720703125,0.04685501754283905,kill_goblin,0.013091016560792923,0.0010390019079409803,0.008063918977522662,0,not_repaired,0,sampled,0.6666666666666666,15,5.0,2,1703993581176181437,1,15.0
200.0,0,stage5b2,0,47.0,virtual_reward_dormant_100,9,0.21505388617515564,0.016756607219576836,0.0078125,6.6356733441352844e-06,0.0073684644885361195,kill_goblin,0.1013418436050415,0.010947969253625244,0.11930158892840499,0,not_repaired,0,sampled,0.6911764705882353,68,21.0,2,1703993581176181437,0,68.0
200.0,1,stage5b2,0,0.0,no_ir,10,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,1,ir_needed,0,sampled,nan,0,0.0,2,2009036025695589203,0,0.0
46.0,1,stage5b2,0,46.0,always_reward_only,10,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,ir_needed,0,sampled,nan,0,0.0,2,2009036025695589203,1,0.0
174.0,1,stage5b2,0,47.0,virtual_reward_dormant_25,10,0.1775204986333847,0.017356736585497856,0.0,0.0009852356743067503,0.0002813651808537543,kill_goblin,0.13070273399353027,0.01887141262704647,0.2006870857214312,0,ir_needed,0,sampled,0.6619718309859155,71,24.0,2,2009036025695589203,1,71.0
109.0,1,stage5b2,0,41.0,virtual_reward_dormant_100,10,0.13825762271881104,0.015086558647453785,0.0,0.01704910583794117,0.006591757293790579,kill_goblin,0.2040221393108368,0.02415784720181989,0.3975037233593278,0,ir_needed,0,sampled,0.82,50,9.0,2,2009036025695589203,1,50.0
200.0,1,stage5b2,0,0.0,no_ir,11,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,1,ir_needed,0,sampled,nan,0,0.0,2,5677399688727127842,0,0.0
64.0,1,stage5b2,0,64.0,always_reward_only,11,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,ir_needed,0,sampled,nan,0,0.0,2,5677399688727127842,1,0.0
12.0,1,stage5b2,0,10.0,virtual_reward_dormant_25,11,0.7474198341369629,0.019071567803621292,0.0,1.5365355920948787e-06,3.065064674956375e-06,kill_goblin,0.003998559433966875,0.0006795400415550527,0.0010462246887262456,0,ir_needed,0,sampled,0.8333333333333334,12,2.0,2,5677399688727127842,1,12.0
200.0,1,stage5b2,0,41.0,virtual_reward_dormant_100,11,0.23776564002037048,0.021595075726509094,0.0,0.004157752729952335,0.008436329662799835,kill_goblin,0.11696213483810425,0.0191670108197588,0.2828348442801675,0,ir_needed,0,sampled,0.7192982456140351,57,16.0,2,5677399688727127842,0,57.0
200.0,0,stage5b2,0,0.0,no_ir,12,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,not_repaired,0,sampled,nan,0,0.0,2,1188558541203948182,0,0.0
200.0,0,stage5b2,0,200.0,always_reward_only,12,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,not_repaired,0,sampled,nan,0,0.0,2,1188558541203948182,0,0.0
65.0,0,stage5b2,0,15.0,virtual_reward_dormant_25,12,0.1920323371887207,0.005972288548946381,0.0,-5.5359805628540926e-09,2.5076826659642393e-07,kill_goblin,0.00247618998400867,5.294482877825037e-06,0.0005395436621857477,0,not_repaired,0,sampled,0.5769230769230769,26,11.0,2,1188558541203948182,1,26.0
200.0,0,stage5b2,0,26.0,virtual_reward_dormant_100,12,0.2284916788339615,0.012972676195204258,0.0,-1.563332685527996e-09,1.7959145282020472e-09,kill_goblin,0.07130542397499084,0.015998992195592417,0.15346616454658568,0,not_repaired,0,sampled,0.8125,32,6.0,2,1188558541203948182,0,32.0
148.0,1,stage5b2,0,0.0,no_ir,13,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,ir_unnecessary,1,sampled,nan,0,0.0,2,3359316126476173728,1,0.0
28.0,1,stage5b2,1,28.0,always_reward_only,13,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,ir_unnecessary,1,sampled,nan,0,0.0,2,3359316126476173728,1,0.0
61.0,1,stage5b2,1,28.0,virtual_reward_dormant_25,13,0.03557925298810005,0.019917650148272514,0.015625,0.004543864168226719,0.013565096072852612,kill_goblin,0.1750050187110901,0.028967367005585352,0.28605990334731485,0,ir_unnecessary,1,sampled,0.7567567567567568,37,9.0,2,3359316126476173728,1,37.0
8.0,1,stage5b2,0,0.0,virtual_reward_dormant_100,13,0.4639822244644165,0.02646641805768013,0.0,-0.005069210194051266,0.006790541112422943,kill_goblin,-0.005069210194051266,-0.005069210194051266,0.006790541112422943,0,ir_unnecessary,1,sampled,0.0,1,1.0,2,3359316126476173728,1,1.0
200.0,1,stage5b2,0,0.0,no_ir,14,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,1,ir_needed,0,sampled,nan,0,0.0,2,6047472105808850080,0,0.0
42.0,1,stage5b2,0,42.0,always_reward_only,14,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,ir_needed,0,sampled,nan,0,0.0,2,6047472105808850080,1,0.0
77.0,1,stage5b2,0,35.0,virtual_reward_dormant_25,14,0.20774592459201813,0.031977031379938126,0.0,0.0032778987661004066,0.005203891545534134,kill_goblin,0.1101173460483551,0.005150360328082303,0.015852384023141444,0,ir_needed,0,sampled,0.660377358490566,53,18.0,2,6047472105808850080,1,53.0
200.0,1,stage5b2,0,20.0,virtual_reward_dormant_100,14,0.4370177388191223,0.024585798382759094,0.0,8.151400834321976e-07,0.0023597448598593473,kill_goblin,0.005924997851252556,0.00011310980008550492,0.000684151310855037,0,ir_needed,0,sampled,0.625,32,12.0,2,6047472105808850080,0,32.0
200.0,1,stage5b2,0,0.0,no_ir,15,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,1,ir_needed,0,sampled,nan,0,0.0,2,4467801119758578194,0,0.0
82.0,1,stage5b2,0,82.0,always_reward_only,15,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,ir_needed,0,sampled,nan,0,0.0,2,4467801119758578194,1,0.0
173.0,1,stage5b2,0,36.0,virtual_reward_dormant_25,15,0.22180764377117157,0.01961475983262062,0.0,-0.0008963156142272055,0.0009069183724932373,kill_goblin,0.17498493194580078,0.006256933610150794,0.012239794725492815,0,ir_needed,0,sampled,0.6792452830188679,53,17.0,2,4467801119758578194,1,53.0
112.0,1,stage5b2,0,15.0,virtual_reward_dormant_100,15,0.6565905809402466,0.009972499683499336,0.0078125,0.0033608372323215008,0.007758579682558775,kill_goblin,0.0033608372323215008,0.0001679448961868586,0.001396459191097553,0,ir_needed,0,sampled,0.6521739130434783,23,8.0,2,4467801119758578194,1,23.0
200.0,1,stage5b2,0,0.0,no_ir,16,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,1,ir_needed,0,sampled,nan,0,0.0,2,6054382473557279338,0,0.0
14.0,1,stage5b2,0,14.0,always_reward_only,16,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,ir_needed,0,sampled,nan,0,0.0,2,6054382473557279338,1,0.0
77.0,1,stage5b2,0,19.0,virtual_reward_dormant_25,16,0.2023932784795761,0.010248626582324505,0.0,-0.0005339146591722965,0.0011823989916592836,kill_goblin,0.11722546815872192,0.015960863696265953,0.08337616358334665,0,ir_needed,0,sampled,0.6551724137931034,29,10.0,2,6054382473557279338,1,29.0
66.0,1,stage5b2,0,0.0,virtual_reward_dormant_100,16,0.11465834081172943,0.027530811727046967,0.0,-0.0003764449793379754,0.00047608825843781233,kill_goblin,-0.0003764449793379754,-0.0003764449793379754,0.00047608825843781233,1,ir_needed,0,sampled,0.0,1,1.0,2,6054382473557279338,1,1.0
16.0,1,stage5b2,0,0.0,no_ir,17,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,ir_unnecessary,1,sampled,nan,0,0.0,2,830260131107700189,1,0.0
24.0,1,stage5b2,1,24.0,always_reward_only,17,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,ir_unnecessary,1,sampled,nan,0,0.0,2,830260131107700189,1,0.0
62.0,1,stage5b2,1,23.0,virtual_reward_dormant_25,17,0.019951079040765762,0.016934126615524292,0.015625,0.0010635070502758026,0.01140116062015295,kill_goblin,0.021847233176231384,0.0015695504484943192,0.01629643029845125,0,ir_unnecessary,1,sampled,0.6052631578947368,38,15.0,2,830260131107700189,1,38.0
200.0,1,stage5b2,1,28.0,virtual_reward_dormant_100,17,0.113332100212574,0.047854844480752945,0.0,0.005559294484555721,0.0038938531652092934,kill_goblin,0.10117805004119873,0.010872393984661754,0.13670571237358112,0,ir_unnecessary,1,sampled,0.717948717948718,39,11.0,2,830260131107700189,0,39.0
111.0,1,stage5b2,0,0.0,no_ir,18,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,ir_unnecessary,1,sampled,nan,0,0.0,2,8044652755153919724,1,0.0
57.0,1,stage5b2,1,57.0,always_reward_only,18,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,ir_unnecessary,1,sampled,nan,0,0.0,2,8044652755153919724,1,0.0
31.0,1,stage5b2,1,20.0,virtual_reward_dormant_25,18,0.11628615856170654,0.015877023339271545,0.0,0.0001636766828596592,0.0007246944587677717,kill_goblin,0.07399998605251312,0.004529601922031141,0.01187920541211211,0,ir_unnecessary,1,sampled,0.6451612903225806,31,11.0,2,8044652755153919724,1,31.0
47.0,1,stage5b2,0,0.0,virtual_reward_dormant_100,18,0.1087581217288971,0.0527196042239666,0.015625,-0.004180401563644409,0.005376389250159264,kill_goblin,-0.004180401563644409,-0.004180401563644409,0.005376389250159264,0,ir_unnecessary,1,sampled,0.0,1,1.0,2,8044652755153919724,1,1.0
17.0,1,stage5b2,0,0.0,no_ir,19,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,ir_unnecessary,1,sampled,nan,0,0.0,2,101679148079735810,1,0.0
17.0,1,stage5b2,1,17.0,always_reward_only,19,nan,nan,nan,nan,nan,kill_goblin,nan,nan,nan,0,ir_unnecessary,1,sampled,nan,0,0.0,2,101679148079735810,1,0.0
29.0,1,stage5b2,1,20.0,virtual_reward_dormant_25,19,0.11346537619829178,0.019334696233272552,0.0,0.005889013409614563,0.011921681463718414,kill_goblin,0.27270203828811646,0.014835610975557549,0.011051340255833032,0,ir_unnecessary,1,sampled,0.6896551724137931,29,9.0,2,101679148079735810,1,29.0
